epoch,train_loss,train_mse,train_regret_bce,test_avg_mae,train_learned_routing_mae,train_all_environment_mae,train_net_gain,train_inv_route_ratio,train_inv_switch_precision,train_delta_hat_min,train_delta_hat_mean,train_delta_hat_max,train_delta_hat_std,train_inv_auroc,train_inv_auprc,train_delta_pearson,train_delta_spearman,val_learned_routing_mae,val_all_environment_mae,val_net_gain,val_inv_route_ratio,val_inv_switch_precision,val_delta_hat_min,val_delta_hat_mean,val_delta_hat_max,val_delta_hat_std,val_inv_auroc,val_inv_auprc,val_delta_pearson,val_delta_spearman,test_learned_routing_mae,test_all_environment_mae,test_net_gain,test_inv_route_ratio,test_inv_switch_precision,test_delta_hat_min,test_delta_hat_mean,test_delta_hat_max,test_delta_hat_std,test_inv_auroc,test_inv_auprc,test_delta_pearson,test_delta_spearman
21,0.3309882300240653,3.2986015387943812,0.3309882300240653,11.304093360900879,9.389089584350586,9.391813278198242,0.00272369384765625,0.012500000186264515,0.8095238208770752,-1.1813185214996338,0.7602731585502625,1.9959479570388794,0.41078561544418335,0.6788620300528597,0.36781545578905317,0.3977039801563057,0.36899293649180037,12.360419273376465,12.362518310546875,0.0020990371704101562,0.007299270015209913,1.0,-0.14339299499988556,0.7192783355712891,1.8182114362716675,0.3501051366329193,0.5561651583710407,0.4517197300931896,0.14349227495779404,0.12095729088429817,11.258733749389648,11.257920265197754,-0.0008134841918945312,0.012820512987673283,0.4285714328289032,-0.4250965714454651,0.748950719833374,2.046572685241699,0.4101676642894745,0.5842459324155194,0.40209518897334423,0.19483408679796893,0.20136638766697634
22,0.313923890037196,3.8177310461089724,0.313923890037196,11.303982734680176,9.389070510864258,9.391813278198242,0.002742767333984375,0.010714286006987095,0.8888888955116272,-1.6654284000396729,0.6873686909675598,1.9175031185150146,0.35770827531814575,0.6891678160312715,0.38982165015712905,0.4129820237081335,0.38768489228659364,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.04197311773896217,0.657038688659668,1.7464655637741089,0.30099886655807495,0.5633484162895928,0.45986932885619514,0.15269737263991612,0.13384892479782992,11.258627891540527,11.257920265197754,-0.0007076263427734375,0.007326007355004549,0.5,-0.2587803602218628,0.6815565228462219,1.8850107192993164,0.3527299165725708,0.5877190237797246,0.4182639885552047,0.19849720851036798,0.20714231343350978
23,0.31562030954020365,3.376687636829558,0.31562030954020365,11.304093360900879,9.389127731323242,9.391813278198242,0.002685546875,0.012500000186264515,0.8095238208770752,-1.480728268623352,0.843788743019104,2.300686836242676,0.45082780718803406,0.6874894137470606,0.3796950345434147,0.374875671077304,0.36404679398770606,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.015128315426409245,0.8160213828086853,2.079580783843994,0.37851202487945557,0.5753959276018099,0.46257205915348365,0.16593160484810468,0.15586661513668815,11.258733749389648,11.257920265197754,-0.0008134841918945312,0.012820512987673283,0.4285714328289032,-0.38651031255722046,0.8330403566360474,2.320417642593384,0.45315417647361755,0.5954474342928661,0.424488806511701,0.201049235105009,0.20673941559170408
24,0.3141769836346308,3.9117281675338744,0.3141769836346308,11.302356243133545,9.390389442443848,9.391813278198242,0.0014238357543945312,0.0065476191230118275,0.8181818127632141,-1.2009958028793335,0.7359842658042908,2.4821360111236572,0.382939875125885,0.6966315368049644,0.39513884523732695,0.41303024593114573,0.41210701217016155,12.362518310546875,12.362518310546875,0.0,0.0,0.0,0.020887145772576332,0.6988574862480164,2.2968289852142334,0.3056250512599945,0.551923076923077,0.45178305039994543,0.15789323771831204,0.14086847459110233,11.256519317626953,11.257920265197754,0.0014009475708007812,0.005494505632668734,1.0,-0.23228169977664948,0.7403625249862671,2.505176305770874,0.3835146129131317,0.5652534418022528,0.4195833477332913,0.1681449269715311,0.16929085372135874
25,0.3087340700484458,3.8397025312696185,0.3087340700484458,11.301865577697754,9.391178131103516,9.391813278198242,0.0006351470947265625,0.05119047686457634,0.4767441749572754,-0.7505311369895935,0.7360409498214722,2.998506546020508,0.5827818512916565,0.6771066368381805,0.36228134212983665,0.4150665395455432,0.4112176470568178,12.358996391296387,12.362518310546875,0.0035219192504882812,0.021897809579968452,0.8333333134651184,-0.42797037959098816,0.6873266100883484,2.7170937061309814,0.4877872169017792,0.5336538461538461,0.4382425644425216,0.14677915664539767,0.11708087532905052,11.255428314208984,11.257920265197754,0.0024919509887695312,0.0476190485060215,0.5384615659713745,-0.7938907146453857,0.7352610230445862,2.9678564071655273,0.5851193070411682,0.5810700876095118,0.39902375173372834,0.198583020977542,0.21802453622053436
26,0.3204058121357645,4.210291319801694,0.3204058121357645,11.302857875823975,9.389018058776855,9.391813278198242,0.0027952194213867188,0.013690476305782795,0.782608687877655,-1.1992313861846924,0.7491477131843567,2.1985816955566406,0.35811254382133484,0.6990886473573413,0.39880037636028925,0.42871962571137334,0.3934814841697312,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.09356828778982162,0.7129992246627808,2.028149366378784,0.27243122458457947,0.5761877828054298,0.4644338784361205,0.1744324758200474,0.15979903308370463,11.257132530212402,11.257920265197754,0.0007877349853515625,0.016483517363667488,0.5555555820465088,-0.42832431197166443,0.7489395141601562,2.1817948818206787,0.34934818744659424,0.5738579474342929,0.40575542726328323,0.17818906293511805,0.1834311303643608
27,0.3108695435382071,4.069605836414156,0.3108695435382071,11.301933288574219,9.389273643493652,9.391813278198242,0.0025396347045898438,0.01726190559566021,0.7241379022598267,-2.405441999435425,0.770363450050354,2.998443126678467,0.4867514669895172,0.7052589204991652,0.40973509073735137,0.3749758491382836,0.3946098304100827,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.06069746986031532,0.7226577401161194,2.6959421634674072,0.3553106188774109,0.5660633484162896,0.4375842766625001,0.15677876345698755,0.15388261373662834,11.255971908569336,11.257920265197754,0.0019483566284179688,0.018315019086003304,0.699999988079071,-0.19852280616760254,0.778894305229187,2.9013173580169678,0.4905968904495239,0.5796933667083854,0.4092238087143177,0.19762945274367477,0.19855096851222503
28,0.30764335688380967,4.1753707726796465,0.30764335688380967,11.303217887878418,9.38892936706543,9.391813278198242,0.0028839111328125,0.02023809589445591,0.7352941036224365,-1.5938570499420166,0.9086140990257263,3.3612284660339355,0.5466786026954651,0.7057824588263503,0.40729961711678053,0.429872209447732,0.41077665183999607,12.360161781311035,12.362518310546875,0.0023565292358398438,0.010948904789984226,1.0,-0.21545475721359253,0.8374366760253906,3.059382915496826,0.43069809675216675,0.5725113122171945,0.4633305085078323,0.17446246281870875,0.1563543026316749,11.257454872131348,11.257920265197754,0.00046539306640625,0.02380952425301075,0.5384615659713745,-0.454004168510437,0.9005860090255737,3.302433729171753,0.5478085279464722,0.5819305381727159,0.41351408652023935,0.190806958137241,0.19361895337609403
29,0.30345356013803254,4.510722052483332,0.30345356013803254,11.30286455154419,9.387737274169922,9.391813278198242,0.0040760040283203125,0.02321428619325161,0.7435897588729858,-1.9237977266311646,0.9274852275848389,3.9608535766601562,0.6408159732818604,0.7048431694746359,0.41277039313895725,0.37124278319789583,0.38985084381305685,12.360161781311035,12.362518310546875,0.0023565292358398438,0.010948904789984226,1.0,-0.22349703311920166,0.8564106822013855,3.5774621963500977,0.4868050515651703,0.5648755656108597,0.46342384818756255,0.15688800488733387,0.1419033521223302,11.257179260253906,11.257920265197754,0.0007410049438476562,0.02380952425301075,0.5384615659713745,-0.5236135721206665,0.92713862657547,3.876042366027832,0.6544992923736572,0.5797872340425532,0.41240800866853633,0.1915775914116587,0.18355904029218015
30,0.30713547081464815,4.416764181000846,0.30713547081464815,11.303902626037598,9.388232231140137,9.391813278198242,0.0035810470581054688,0.01785714365541935,0.7666666507720947,-1.3838452100753784,0.9321643710136414,3.2995781898498535,0.5646228194236755,0.6926962003875944,0.39705890487986417,0.3296519895544202,0.3203826416085002,12.356464385986328,12.362518310546875,0.006053924560546875,0.014598540030419827,1.0,-0.2019670456647873,0.8486635684967041,3.017961025238037,0.45608267188072205,0.593552036199095,0.4714016040085698,0.17305229751673729,0.15193128039843368,11.258343696594238,11.257920265197754,-0.000423431396484375,0.018315019086003304,0.4000000059604645,-0.5495010614395142,0.9015055298805237,3.2743122577667236,0.5846194624900818,0.5839643304130163,0.3935393117093427,0.181405812168622,0.1760537870461893
