epoch,train_loss,train_mse,train_regret_bce,test_avg_mae,train_learned_routing_mae,train_all_environment_mae,train_net_gain,train_inv_route_ratio,train_inv_switch_precision,train_delta_hat_min,train_delta_hat_mean,train_delta_hat_max,train_delta_hat_std,train_inv_auroc,train_inv_auprc,train_delta_pearson,train_delta_spearman,val_learned_routing_mae,val_all_environment_mae,val_net_gain,val_inv_route_ratio,val_inv_switch_precision,val_delta_hat_min,val_delta_hat_mean,val_delta_hat_max,val_delta_hat_std,val_inv_auroc,val_inv_auprc,val_delta_pearson,val_delta_spearman,test_learned_routing_mae,test_all_environment_mae,test_net_gain,test_inv_route_ratio,test_inv_switch_precision,test_delta_hat_min,test_delta_hat_mean,test_delta_hat_max,test_delta_hat_std,test_inv_auroc,test_inv_auprc,test_delta_pearson,test_delta_spearman
11,0.3262845135160855,3.5974677608126684,0.3262845135160855,11.303436279296875,9.391809463500977,9.391813278198242,3.814697265625e-06,0.0005952381179668009,1.0,-0.0012256057234480977,0.6761564612388611,1.784733533859253,0.34928470849990845,0.6579798899689616,0.35091648528602215,0.435638746165631,0.39692521157378163,12.362518310546875,12.362518310546875,0.0,0.0,0.0,0.029878009110689163,0.6509730219841003,1.6123087406158447,0.28098708391189575,0.5061085972850679,0.39871923128412623,0.09391660585396444,0.06821645507776895,11.257920265197754,11.257920265197754,0.0,0.0,0.0,0.012057420797646046,0.6926736235618591,1.7684381008148193,0.33249491453170776,0.5466989987484355,0.37828644154084257,0.16690856368348042,0.1772536337754458
12,0.33313947511570796,3.361648448308309,0.33313947511570796,11.303436279296875,9.391383171081543,9.391813278198242,0.00043010711669921875,0.0023809524718672037,0.75,-0.025857072323560715,0.7041147947311401,1.69381844997406,0.3357393145561218,0.6601532339490408,0.3387028565873447,0.35040284060203947,0.3249985902473477,12.362518310546875,12.362518310546875,0.0,0.0,0.0,0.03393496572971344,0.6712417602539062,1.5671100616455078,0.29503312706947327,0.560237556561086,0.4292667109110925,0.14163219453620302,0.12532781087525613,11.257920265197754,11.257920265197754,0.0,0.0,0.0,0.006980445235967636,0.695498526096344,1.7270948886871338,0.3312416970729828,0.5783948685857322,0.38858762185566403,0.17507547732926357,0.18007126794809936
13,0.3356901467556045,3.683787944203331,0.3356901467556045,11.303122997283936,9.390972137451172,9.391813278198242,0.0008411407470703125,0.004761904943734407,0.75,-0.08968736976385117,0.7550216913223267,2.234781265258789,0.4310649037361145,0.679097402326006,0.36141740868781497,0.3977519587959681,0.38908410791713377,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.004083503503352404,0.7324958443641663,2.080821990966797,0.3715938627719879,0.5307692307692308,0.4112640361728133,0.12545624713743805,0.10081568066969528,11.257716178894043,11.257920265197754,0.0002040863037109375,0.007326007355004549,0.75,-0.02457631751894951,0.7590188384056091,2.286931276321411,0.4313201606273651,0.5733573216520651,0.4018399846822469,0.16998164221393694,0.18886018799810453
14,0.3260926646136102,3.4854691289720083,0.3260926646136102,11.303267002105713,9.389623641967773,9.391813278198242,0.00218963623046875,0.013690476305782795,0.695652186870575,-0.581583559513092,0.6826874017715454,1.8616390228271484,0.36824697256088257,0.6769636536815963,0.3644023708182826,0.39293335579876637,0.36874070422446636,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.0895611122250557,0.6524884700775146,1.7337383031845093,0.30288973450660706,0.5553733031674208,0.43085497742355633,0.15367553163529693,0.12802700948686352,11.257904052734375,11.257920265197754,1.621246337890625e-05,0.010989011265337467,0.6666666865348816,-0.18167109787464142,0.6793038845062256,1.9379496574401855,0.36246630549430847,0.5810544430538173,0.40071954430814805,0.19391120999031916,0.19663143491531865
15,0.3211776216824849,3.4398411523728143,0.3211776216824849,11.303313255310059,9.39022159576416,9.391813278198242,0.0015916824340820312,0.010714286006987095,0.6666666865348816,-0.6205503344535828,0.9768756031990051,2.1823983192443848,0.38865843415260315,0.6763103306430502,0.366850455179341,0.3882520917194433,0.3634816617036297,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.11623340845108032,0.9740749597549438,2.028886318206787,0.32252368330955505,0.5569004524886878,0.43703456821425096,0.12503799432843077,0.12128805501068274,11.257963180541992,11.257920265197754,-4.291534423828125e-05,0.012820512987673283,0.5714285969734192,-0.22306306660175323,1.0021306276321411,2.2870566844940186,0.37922438979148865,0.5566958698372966,0.37916886852657833,0.1426613046686007,0.14206026769299332
16,0.31791451708191915,3.6080554485321046,0.31791451708191915,11.303509712219238,9.389275550842285,9.391813278198242,0.0025377273559570312,0.01904761977493763,0.65625,-0.46484556794166565,0.6699864268302917,2.2066562175750732,0.4491526186466217,0.6903314789517795,0.3780244841042464,0.4010549939756506,0.39582501666473313,12.363207817077637,12.362518310546875,-0.0006895065307617188,0.010948904789984226,0.6666666865348816,-0.32676082849502563,0.6301172375679016,1.9337691068649292,0.36814555525779724,0.5442307692307692,0.43170644229620664,0.16596016905473127,0.12640527355855824,11.257560729980469,11.257920265197754,0.00035953521728515625,0.021978022530674934,0.5,-0.46589094400405884,0.6673364043235779,2.2358126640319824,0.4482107162475586,0.5769242803504381,0.40568329658472124,0.20139509421800364,0.20122174254975353
17,0.33163449728772754,3.8416590770085652,0.33163449728772754,11.304129600524902,9.389080047607422,9.391813278198242,0.0027332305908203125,0.01845238171517849,0.7096773982048035,-0.728876531124115,0.7730737328529358,2.8005313873291016,0.5120582580566406,0.6774651946000761,0.37124085417853603,0.38915183123938146,0.4013210496072396,12.364544868469238,12.362518310546875,-0.0020265579223632812,0.007299270015209913,0.5,-0.21620653569698334,0.7509373426437378,2.575021266937256,0.41260531544685364,0.5266968325791855,0.4236497886125161,0.11043895769970181,0.08814572289024845,11.258506774902344,11.257920265197754,-0.0005865097045898438,0.018315019086003304,0.5,-0.38635730743408203,0.7820609211921692,2.8639652729034424,0.5130134224891663,0.5758291614518147,0.392238321230779,0.2039401422812185,0.20419640403539233
18,0.3219174957701138,3.472216842288063,0.3219174957701138,11.303261280059814,9.390076637268066,9.391813278198242,0.0017366409301757812,0.012500000186264515,0.7142857313156128,-0.24803310632705688,0.8807072043418884,2.3747470378875732,0.4438479244709015,0.6870560647955671,0.3808048518636333,0.41714944434730133,0.403881576866975,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.05634764954447746,0.8725283741950989,2.1753721237182617,0.3497496545314789,0.5484162895927602,0.4175691772349727,0.14304180507366102,0.12574024515630355,11.257896423339844,11.257920265197754,2.384185791015625e-05,0.014652014710009098,0.625,-0.18834567070007324,0.9014124870300293,2.460777759552002,0.4383493661880493,0.5692115143929912,0.3882152819174058,0.19271970051960308,0.18534402886414691
19,0.3221959473121734,3.9867391416004727,0.3221959473121734,11.301982879638672,9.388646125793457,9.391813278198242,0.0031671524047851562,0.02976190485060215,0.6200000047683716,-1.053401231765747,0.6812970638275146,1.9814708232879639,0.3724035918712616,0.6824278100039816,0.3820196576799034,0.4520412936296284,0.4274588226698455,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.3779008388519287,0.6912182569503784,1.7859398126602173,0.29318711161613464,0.5119343891402715,0.40221043409391627,0.09679242036872088,0.0810340024938565,11.255853652954102,11.257920265197754,0.0020666122436523438,0.02747252769768238,0.6000000238418579,-0.5499386191368103,0.7074956297874451,1.9007132053375244,0.3476496934890747,0.54590112640801,0.3788927208423415,0.1619070564813612,0.16399088558825572
20,0.31311414724304565,4.05368781316848,0.31311414724304565,11.302969455718994,9.388391494750977,9.391813278198242,0.003421783447265625,0.01964285783469677,0.7272727489471436,-1.0226283073425293,0.6748156547546387,2.344710111618042,0.37337183952331543,0.7044648140449055,0.40332206791841757,0.4008853195636305,0.3949820593960133,12.360419273376465,12.362518310546875,0.0020990371704101562,0.007299270015209913,1.0,-0.3848232626914978,0.6466391682624817,2.1151959896087646,0.28339722752571106,0.5709841628959276,0.46864618260834046,0.17738464408080257,0.15853314568643037,11.25737476348877,11.257920265197754,0.000545501708984375,0.014652014710009098,0.625,-0.6100741028785706,0.6805399656295776,2.286797046661377,0.37144050002098083,0.5771433041301627,0.4039859152482092,0.1882108652105472,0.18537690945654312
21,0.3240522727370262,3.8131717381023225,0.3240522727370262,11.303147315979004,9.389110565185547,9.391813278198242,0.0027027130126953125,0.010714286006987095,0.8888888955116272,-1.0783790349960327,0.8478609919548035,2.747795581817627,0.4729156196117401,0.6698342935202233,0.365203405421542,0.3838328172566937,0.36464435562857034,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.09733079373836517,0.7814202904701233,2.4346141815185547,0.36574405431747437,0.5241515837104073,0.404966868212751,0.1158289483815567,0.0654875051955344,11.257546424865723,11.257920265197754,0.00037384033203125,0.005494505632668734,1.0,-0.2427911013364792,0.8491490483283997,2.743952751159668,0.474702388048172,0.5499217772215269,0.3815801743455876,0.1798814797115759,0.1454892121614695
22,0.30961956481138864,4.5538530417851035,0.30961956481138864,11.303088188171387,9.387935638427734,9.391813278198242,0.0038776397705078125,0.02321428619325161,0.7435897588729858,-1.2859829664230347,0.7130919098854065,2.70615816116333,0.4243861138820648,0.70502794770776,0.4096567456035559,0.40706777880158573,0.41648836910641795,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.23709018528461456,0.6758983135223389,2.413646697998047,0.31398722529411316,0.5618778280542986,0.46802659082424297,0.15001783264535176,0.1350494760713739,11.257528305053711,11.257920265197754,0.00039196014404296875,0.025641025975346565,0.5714285969734192,-0.4765734374523163,0.7111239433288574,2.63456392288208,0.4278261959552765,0.5913642052565707,0.4233538224577358,0.2208631349090111,0.2292686666938214
23,0.3118235871195793,4.2167088724318,0.3118235871195793,11.302726745605469,9.388272285461426,9.391813278198242,0.0035409927368164062,0.014285714365541935,0.875,-1.7640455961227417,0.8500200510025024,2.7478413581848145,0.46926450729370117,0.6975730258975492,0.39808800783260984,0.38030193558434455,0.3824842069171673,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.1320880949497223,0.8082879781723022,2.4720795154571533,0.3569282591342926,0.5666289592760181,0.4529677160188684,0.15736704490970924,0.14229478550646435,11.257204055786133,11.257920265197754,0.0007162094116210938,0.012820512987673283,0.7142857313156128,-0.42631763219833374,0.837809681892395,2.8342223167419434,0.46703439950942993,0.5924906132665833,0.4131610182529732,0.20618552788677888,0.20721507833192918
24,0.306699027972562,4.543282470248994,0.306699027972562,11.301290035247803,9.388022422790527,9.391813278198242,0.0037908554077148438,0.02083333395421505,0.7142857313156128,-1.3823275566101074,0.7837705612182617,3.6900668144226074,0.5164207816123962,0.6949839308929409,0.40821416445688513,0.3765727244860869,0.40514516774808995,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.20350873470306396,0.715437650680542,3.344480037689209,0.37905997037887573,0.5398190045248868,0.44557773233588366,0.1267501751093715,0.10812574287026842,11.25513744354248,11.257920265197754,0.0027828216552734375,0.012820512987673283,0.8571428656578064,-0.4034148156642914,0.7925540208816528,3.650973320007324,0.5193719863891602,0.5426157697121402,0.40043089805897675,0.14980948492960675,0.1423320855050221
25,0.30241716780832834,4.705502435139247,0.30241716780832834,11.305889129638672,9.390141487121582,9.391813278198242,0.0016717910766601562,0.06369047611951828,0.5046728849411011,-0.7755952477455139,0.7562798857688904,3.0799453258514404,0.6392357349395752,0.6823728164822184,0.38327379836052,0.44057230675967013,0.42059753861081156,12.36067008972168,12.362518310546875,0.0018482208251953125,0.029197080060839653,0.625,-0.5816975235939026,0.7193892002105713,2.7581307888031006,0.4985509216785431,0.5163461538461539,0.418869749476238,0.13446092941063245,0.08439414599998542,11.260644912719727,11.257920265197754,-0.0027246475219726562,0.045787546783685684,0.4399999976158142,-0.8292543888092041,0.7683081030845642,3.066049337387085,0.6180605292320251,0.5681633291614518,0.3916678536700831,0.20309926446464127,0.2151083373128557
26,0.3058860229594367,5.189307221912203,0.3058860229594367,11.302806377410889,9.388032913208008,9.391813278198242,0.003780364990234375,0.02023809589445591,0.7647058963775635,-1.584315299987793,0.7558914422988892,2.6412510871887207,0.4197569787502289,0.7128040316850675,0.4279793210959142,0.4226434417987185,0.41052473617933144,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.31949582695961,0.7309408187866211,2.4248926639556885,0.3024434447288513,0.5736990950226244,0.4601251792407432,0.17249636553423445,0.1575105186784019,11.257064819335938,11.257920265197754,0.0008554458618164062,0.018315019086003304,0.6000000238418579,-0.47789210081100464,0.7635255455970764,2.6804261207580566,0.4008883237838745,0.5749217772215269,0.4039089607483015,0.18649650826944483,0.20468990781454088
27,0.3048373461834022,4.908103731700352,0.3048373461834022,11.303594589233398,9.388427734375,9.391813278198242,0.0033855438232421875,0.01785714365541935,0.8333333134651184,-0.500732421875,0.8186251521110535,3.334362506866455,0.5074590444564819,0.7103733180231369,0.41894125699593504,0.36193733731797834,0.3862203451798084,12.360161781311035,12.362518310546875,0.0023565292358398438,0.010948904789984226,1.0,-0.37236326932907104,0.775824248790741,3.0100529193878174,0.3865816295146942,0.5789027149321267,0.46366613830519454,0.17212415644181217,0.16189445590905446,11.25798225402832,11.257920265197754,-6.198883056640625e-05,0.012820512987673283,0.5714285969734192,-0.4894863963127136,0.826284646987915,3.272761583328247,0.5166787505149841,0.588485607008761,0.39828392365251486,0.19765533632149826,0.20645550715825606
28,0.30476355928750265,4.621754345439729,0.30476355928750265,11.302540302276611,9.388879776000977,9.391813278198242,0.002933502197265625,0.02261904813349247,0.6842105388641357,-0.5050984621047974,0.9469253420829773,3.7273812294006348,0.5888043642044067,0.7169659414121017,0.4239198549288068,0.4144355638848081,0.4128806550446665,12.360419273376465,12.362518310546875,0.0020990371704101562,0.007299270015209913,1.0,-0.41428133845329285,0.859518826007843,3.4366793632507324,0.44193947315216064,0.5751696832579185,0.46928486326914115,0.17441193513198688,0.15739209695414078,11.256758689880371,11.257920265197754,0.0011615753173828125,0.012820512987673283,0.7142857313156128,-0.41274380683898926,0.9262551069259644,3.7252590656280518,0.5857762694358826,0.5898466833541928,0.4226491561856214,0.19749220361193454,0.21082206457313374
29,0.29845932083470483,5.029308327039083,0.29845932083470483,11.303182601928711,9.38727855682373,9.391813278198242,0.004534721374511719,0.02738095261156559,0.717391312122345,-0.6990681290626526,0.9638168811798096,4.118204116821289,0.6544049978256226,0.7205779159215044,0.43395884016318054,0.37327981553457484,0.38964986987195827,12.360419273376465,12.362518310546875,0.0020990371704101562,0.007299270015209913,1.0,-0.4632420837879181,0.9191457629203796,3.7340662479400635,0.48196297883987427,0.571210407239819,0.4698740836744123,0.1618858111665176,0.14572959886828502,11.257650375366211,11.257920265197754,0.00026988983154296875,0.029304029420018196,0.5625,-0.7490273118019104,0.9651923179626465,4.03256893157959,0.6630615592002869,0.5806007509386734,0.4075305077642263,0.19740730890047803,0.1938946785230937
30,0.2995775786538919,4.959506169954936,0.2995775786538919,11.303069114685059,9.387849807739258,9.391813278198242,0.003963470458984375,0.02023809589445591,0.8235294222831726,-0.6470977067947388,0.9361171126365662,3.631455183029175,0.5815063118934631,0.7025004454475263,0.42263865138200546,0.3501708747373445,0.3424659873220494,12.360419273376465,12.362518310546875,0.0020990371704101562,0.007299270015209913,1.0,-0.39904823899269104,0.8629186153411865,3.2683215141296387,0.456085205078125,0.5874434389140272,0.47282857155190133,0.15946940544083282,0.14708707351043118,11.257444381713867,11.257920265197754,0.00047588348388671875,0.010989011265337467,0.6666666865348816,-0.6698518395423889,0.9093345403671265,3.5678045749664307,0.5866309404373169,0.5783322903629536,0.3926224547142067,0.1759029072898253,0.17281549103497007
31,0.29397071309032896,5.331731199082874,0.29397071309032896,11.301517963409424,9.387114524841309,9.391813278198242,0.004698753356933594,0.01726190559566021,0.8965517282485962,-1.1746656894683838,0.9093167185783386,3.9267690181732178,0.6858766078948975,0.7275752916306459,0.45439796725759873,0.36106416381137385,0.40734186819643325,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.2860408127307892,0.8449693322181702,3.5308570861816406,0.5142399668693542,0.5908371040723982,0.47252818237357447,0.18365035732963594,0.18154312840444228,11.255434036254883,11.257920265197754,0.0024862289428710938,0.012820512987673283,0.8571428656578064,-0.40773481130599976,0.8941555619239807,4.056800365447998,0.6970864534378052,0.6068992490613266,0.4309687721970789,0.21990320595723242,0.24793290000005525
32,0.29196055460543857,5.1635138114293415,0.29196055460543857,11.30250358581543,9.385896682739258,9.391813278198242,0.005916595458984375,0.03035714291036129,0.7450980544090271,-1.7079339027404785,0.9203473329544067,4.156617164611816,0.6493255496025085,0.7348113392242394,0.44719593212583025,0.42527549063891723,0.44852940399094954,12.360161781311035,12.362518310546875,0.0023565292358398438,0.010948904789984226,1.0,-0.5824505090713501,0.8867201805114746,3.789600372314453,0.48486000299453735,0.5548642533936652,0.4671828938396658,0.132144741343947,0.12947257122439604,11.256528854370117,11.257920265197754,0.0013914108276367188,0.021978022530674934,0.5833333134651184,-0.8260901570320129,0.9257732629776001,4.1344990730285645,0.649921715259552,0.5970118898623279,0.421193072945569,0.22223837883413292,0.2534092142699559
33,0.2918724529090382,5.504344513302757,0.2918724529090382,11.302551746368408,9.387028694152832,9.391813278198242,0.004784584045410156,0.014285714365541935,0.9583333134651184,-1.756645917892456,1.0202299356460571,4.048996925354004,0.6653898358345032,0.7405273658762997,0.45862960645055206,0.39380686240756724,0.4317366354587929,12.360419273376465,12.362518310546875,0.0020990371704101562,0.007299270015209913,1.0,-0.32674020528793335,0.9459001421928406,3.647911310195923,0.48147064447402954,0.5758484162895927,0.4689820968734535,0.17414457142050482,0.15784886646200516,11.256772994995117,11.257920265197754,0.0011472702026367188,0.009157509543001652,0.800000011920929,-0.45747900009155273,1.0124961137771606,4.200899600982666,0.67330402135849,0.5841207759699625,0.4108303519882926,0.22052226701702748,0.22475222980732595
34,0.28947688089240164,5.865944328762236,0.28947688089240164,11.303069114685059,9.386631965637207,9.391813278198242,0.005181312561035156,0.02261904813349247,0.8421052694320679,-1.3882018327713013,0.9822639226913452,4.1731157302856445,0.6493115425109863,0.7366778193528802,0.46338809624007177,0.4010352261344332,0.42337279963784,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.3421971797943115,0.9431589841842651,3.7564609050750732,0.48065048456192017,0.5792420814479639,0.47086162641059504,0.1623593848823056,0.16902192697813137,11.257444381713867,11.257920265197754,0.00047588348388671875,0.010989011265337467,0.6666666865348816,-0.7136910557746887,0.9637759923934937,4.157073020935059,0.6430545449256897,0.6012672090112641,0.42094395260673456,0.20805556335888475,0.23232648806336806
35,0.28430641896667935,6.026370555446261,0.28430641896667935,11.300713539123535,9.3864107131958,9.391813278198242,0.005402565002441406,0.02857142873108387,0.75,-2.3861305713653564,0.8387839794158936,4.127193927764893,0.5913998484611511,0.7516426564950649,0.47462845461517605,0.4024128369364229,0.45187926746595775,12.36175537109375,12.362518310546875,0.000762939453125,0.0036496350076049566,1.0,-0.24920672178268433,0.8145230412483215,3.7618682384490967,0.43277642130851746,0.5716063348416289,0.473909618587369,0.12522814358916687,0.1523734659501083,11.254389762878418,11.257920265197754,0.0035305023193359375,0.02380952425301075,0.7692307829856873,-0.7040669918060303,0.8394963145256042,4.182194232940674,0.5916752219200134,0.5893929912390488,0.42331985138630585,0.2134167699550091,0.23863742382770273
36,0.2844480459533987,7.002378757794698,0.2844480459533987,11.301814079284668,9.385847091674805,9.391813278198242,0.0059661865234375,0.03630952537059784,0.7377049326896667,-3.5037899017333984,0.885003387928009,5.248656749725342,0.7828927040100098,0.7483012501127367,0.46621080531376546,0.3878716476682418,0.4597687116711728,12.360419273376465,12.362518310546875,0.0020990371704101562,0.007299270015209913,1.0,-0.6397478580474854,0.8434718251228333,4.732215404510498,0.5610161423683167,0.568947963800905,0.4901571950514423,0.12539139735158555,0.14190860234655855,11.255876541137695,11.257920265197754,0.0020437240600585938,0.03113553114235401,0.6470588445663452,-0.9565536975860596,0.9010754823684692,5.200026988983154,0.7902248501777649,0.5936013767209011,0.4154216520344734,0.20340829473526015,0.22841244427209573
