case	seed	status	run_name	best_epoch	best_val_loss	test_avg_mae	test_mixed_mae	route_head_mode	fpem_env_route_target_mode	fpem_force_uniform_route	fpem_env_rep_ablation	effective_expert_number	prototype_pairwise_cosine	loss_future_mi	loss_swap	detail
add_k3_inv_fallback_prediction_router_plain	2025	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_invfallback_0723_add_k3_inv_fallback_prediction_router_plain_seed2025	95	8.58743397394816	7.91289496421814	7.900636196136475	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.9967271713983443	0.9999999625342233	0.0	0.0	attempt=1
add_k3_inv_fallback_prediction_router_plain	2024	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_invfallback_0723_add_k3_inv_fallback_prediction_router_plain_seed2024	89	9.061100906795925	8.281928539276123	8.280847549438477	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.9783767881847565	0.9999999381247021	0.0	0.0	attempt=1
add_k3_inv_fallback_prediction_router_plain	2026	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_invfallback_0723_add_k3_inv_fallback_prediction_router_plain_seed2026	99	8.860565450456408	8.1177339553833	8.10818099975586	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	1.0775022745132445	0.4961387512229738	0.0	0.0	attempt=1
