case	seed	status	run_name	best_epoch	best_val_loss	test_avg_mae	test_mixed_mae	route_head_mode	fpem_env_route_target_mode	fpem_force_uniform_route	fpem_env_rep_ablation	effective_expert_number	prototype_pairwise_cosine	loss_future_mi	loss_swap	detail
add_k3_prediction_environment_sinkhorn_gaussian	2024	OK	fpem_smoke_route_env_sinkhorn_0719_add_k3_prediction_environment_sinkhorn_gaussian_seed2024	1	100.05329895019531	115.41891479492188	141.27584838867188	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.988525629043579	NA	0.0	0.0	attempt=1
add_k3_prediction_environment_sinkhorn_gaussian	2024	SKIP_DONE	fpem_smoke_route_env_sinkhorn_0719_add_k3_prediction_environment_sinkhorn_gaussian_seed2024	1	100.05329895019531	115.41891479492188	141.27584838867188	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.988525629043579	NA	0.0	0.0	summary.json already has finite test_avg_mae
