sample_index,sample_mae,sample_mse
0,39.29743957519531,3129.50439453125
1,38.435386657714844,3042.65625
2,40.5405158996582,3340.890625
3,42.54746627807617,3630.5
4,40.263458251953125,3288.929443359375
5,38.91609191894531,3066.17529296875
6,42.9034309387207,3768.08935546875
7,47.791221618652344,4685.314453125
8,51.007259368896484,5702.25146484375
9,52.395118713378906,5954.75634765625
10,49.63490295410156,5580.63916015625
11,48.57242202758789,5156.66650390625
12,48.16383743286133,5128.962890625
13,47.25172805786133,4786.1298828125
14,47.319061279296875,4712.12548828125
15,44.6955680847168,3989.325927734375
16,43.2829475402832,3782.731201171875
17,42.1792106628418,3501.6337890625
18,45.153751373291016,4386.23486328125
19,46.629051208496094,4939.22509765625
20,47.09781265258789,5062.67626953125
21,46.059417724609375,4816.90673828125
22,43.74897003173828,4270.24169921875
23,41.23723602294922,3715.972900390625
24,39.591548919677734,3418.267578125
25,39.067935943603516,3340.261962890625
26,39.042057037353516,3303.204345703125
27,41.82610321044922,3529.128173828125
28,42.954322814941406,3655.72119140625
29,41.16181564331055,3452.665283203125
30,41.38922882080078,3506.1416015625
31,43.451717376708984,4237.8125
32,47.283241271972656,5932.79296875
33,49.661224365234375,6747.10546875
34,48.466426849365234,5656.71923828125
35,48.852088928222656,5620.92626953125
36,47.7675895690918,5284.31201171875
37,45.14507293701172,4391.951171875
38,40.87834930419922,3361.8271484375
39,39.54886245727539,3190.051513671875
40,37.941280364990234,2962.165283203125
41,39.18092346191406,3098.864990234375
42,39.81188201904297,3218.589599609375
43,37.37291717529297,2931.865234375
44,37.40116882324219,2887.43603515625
45,37.606502532958984,2996.18505859375
46,37.512332916259766,2922.27490234375
47,38.080257415771484,3032.36279296875
48,39.493263244628906,3197.141845703125
49,38.485137939453125,3058.851318359375
50,39.79811477661133,3318.739013671875
51,41.17351531982422,3581.75634765625
52,39.037261962890625,3152.20458984375
53,41.1472282409668,3245.390869140625
54,46.2824592590332,4055.417724609375
55,50.29212951660156,5002.43408203125
56,52.931766510009766,5963.78759765625
57,53.10002517700195,6048.736328125
58,54.037532806396484,6563.35009765625
59,53.173248291015625,6606.2001953125
60,53.39714813232422,6077.21435546875
61,53.019405364990234,5854.56494140625
62,50.965858459472656,5668.81640625
63,48.92123031616211,5025.64599609375
64,47.11101150512695,4622.3623046875
65,43.999637603759766,3934.686767578125
66,43.64826583862305,3676.947509765625
67,44.316619873046875,3921.051025390625
68,44.820159912109375,4160.97265625
69,43.649024963378906,4080.418701171875
70,42.20631790161133,3853.989990234375
71,39.663578033447266,3470.009765625
72,38.58124542236328,3348.37744140625
73,38.360687255859375,3321.660888671875
74,38.72964859008789,3325.409423828125
75,42.258914947509766,3620.546875
76,44.642330169677734,3893.1201171875
77,43.17279815673828,3657.168212890625
78,42.718048095703125,3552.931884765625
79,43.06584167480469,4170.29931640625
80,46.795005798339844,5810.154296875
81,50.71885681152344,7367.75390625
82,49.62491226196289,6567.0673828125
83,50.85758972167969,7072.87890625
84,50.25193786621094,6086.30419921875
85,47.46702194213867,5128.576171875
86,42.05735778808594,3797.59375
87,40.936729431152344,3444.173828125
88,37.209468841552734,2924.4169921875
89,38.61223220825195,3029.465576171875
90,38.335899353027344,3040.981201171875
91,37.78398513793945,2987.892822265625
92,36.24753952026367,2835.71337890625
93,36.35207748413086,2834.75537109375
94,37.0507926940918,2897.189697265625
95,37.81974792480469,3014.7451171875
96,38.487998962402344,3077.98876953125
97,38.588436126708984,3055.015869140625
98,40.41815948486328,3408.675537109375
99,41.5896110534668,3580.576904296875
100,38.4732780456543,3007.355712890625
101,40.344818115234375,3133.8486328125
102,46.60740280151367,4092.371826171875
103,53.37506866455078,5605.51953125
104,57.08780288696289,7005.4599609375
105,57.821632385253906,7974.55615234375
106,55.398929595947266,7315.37109375
107,52.4520378112793,6758.34228515625
108,50.71001052856445,6115.84521484375
109,49.340145111083984,5775.685546875
110,50.298500061035156,5841.76416015625
111,50.70875549316406,5912.25634765625
112,50.570526123046875,5888.30859375
113,51.515987396240234,6608.9443359375
114,52.188804626464844,6797.64697265625
115,51.433895111083984,6675.95703125
116,50.64667892456055,6488.2119140625
117,49.18662643432617,6193.96875
118,49.80296325683594,6469.68310546875
119,47.94020462036133,5498.3701171875
120,45.5291862487793,4817.671875
121,44.578369140625,4548.46826171875
122,41.613094329833984,3768.039794921875
123,40.26020431518555,3509.278076171875
124,43.773136138916016,3890.164306640625
125,46.912437438964844,4356.25341796875
126,48.26620101928711,4593.443359375
127,49.0219841003418,4780.3193359375
128,53.875816345214844,6170.591796875
129,55.90007781982422,6952.6162109375
130,57.38493347167969,7819.72802734375
131,51.151493072509766,5878.24853515625
132,48.54277420043945,5359.306640625
133,44.207069396972656,4052.58447265625
134,42.76569366455078,3856.995849609375
135,41.5842170715332,3496.8525390625
136,40.914363861083984,3363.9443359375
137,43.48658752441406,3800.566162109375
138,44.039344787597656,3863.96435546875
139,45.11952209472656,4068.67822265625
140,45.901180267333984,4124.37060546875
141,47.86202621459961,4792.43603515625
142,45.13530349731445,4082.588134765625
143,41.97980499267578,3538.71435546875
144,40.82806396484375,3463.875
145,40.793495178222656,3619.4833984375
146,42.29426574707031,3906.82666015625
147,43.27439498901367,3968.88525390625
148,42.66678237915039,3762.177734375
149,39.73820495605469,3147.019287109375
150,40.636131286621094,3364.095703125
151,43.391231536865234,3904.088134765625
152,45.728519439697266,4586.71484375
153,47.55754470825195,5273.4345703125
154,45.398033142089844,4550.83544921875
155,44.78866195678711,4389.251953125
156,46.55336380004883,4922.5107421875
157,45.742862701416016,4674.04150390625
158,46.1323127746582,4624.81103515625
159,46.22647476196289,4729.97607421875
160,46.37393569946289,4785.21044921875
161,47.54624938964844,5051.67431640625
162,46.607666015625,4817.12646484375
163,47.032493591308594,4979.94482421875
164,46.21749496459961,4831.46044921875
165,46.83921813964844,5078.5654296875
166,46.696441650390625,5091.6455078125
