sample_index,full_mae_seed2024,inv_mae_seed2024,delta_seed2024,full_mae_seed2025,inv_mae_seed2025,delta_seed2025,full_mae_seed2026,inv_mae_seed2026,delta_seed2026,mean_full_mae,mean_inv_mae,mean_delta,full_win_count,inv_win_count,consistency_label
115,54.5673942565918,51.433895111083984,-3.1334991455078125,65.6296157836914,64.16500854492188,-1.4646072387695312,68.40815734863281,65.24034118652344,-3.167816162109375,62.86838912963867,60.2797482808431,-2.5886408487955728,0,3,InvOnly consistently better
116,51.268672943115234,50.64667892456055,-0.6219940185546875,66.80728149414062,65.22207641601562,-1.585205078125,68.67101287841797,65.5517349243164,-3.1192779541015625,62.24898910522461,60.473496754964195,-1.7754923502604167,0,3,InvOnly consistently better
117,46.94157409667969,49.18662643432617,2.2450523376464844,67.52982330322266,66.04647064208984,-1.4833526611328125,68.64755249023438,65.71231079101562,-2.93524169921875,61.039649963378906,60.31513595581055,-0.7245140075683594,1,2,Mixed
118,45.9769287109375,49.80296325683594,3.8260345458984375,69.01284790039062,67.65580749511719,-1.3570404052734375,69.27365112304688,66.80968475341797,-2.4639663696289062,61.421142578125,61.42281850179037,0.0016759236653645833,1,2,Mixed
119,42.945274353027344,47.94020462036133,4.994930267333984,66.71243286132812,65.70297241210938,-1.00946044921875,66.96038055419922,64.70490264892578,-2.2554779052734375,58.87269592285156,59.44935989379883,0.5766639709472656,1,2,Mixed
120,39.376869201660156,45.5291862487793,6.152317047119141,62.7448844909668,61.72480392456055,-1.02008056640625,62.87276840209961,60.7545280456543,-2.1182403564453125,54.99817403157552,56.00283940633138,1.0046653747558594,1,2,Mixed
121,37.91952133178711,44.578369140625,6.658847808837891,60.08601379394531,59.174400329589844,-0.9116134643554688,60.15061950683594,58.02535629272461,-2.125263214111328,52.71871821085612,53.92604192097982,1.207323710123698,1,2,Mixed
122,34.63670349121094,41.613094329833984,6.976390838623047,56.20295333862305,55.296356201171875,-0.9065971374511719,56.45563507080078,54.49287033081055,-1.9627647399902344,49.09843063354492,50.46744028727213,1.3690096537272136,1,2,Mixed
123,33.39710235595703,40.26020431518555,6.863101959228516,51.3443489074707,50.75334167480469,-0.5910072326660156,51.73515701293945,49.866477966308594,-1.8686790466308594,45.49220275878906,46.960007985432945,1.4678052266438801,1,2,Mixed
124,37.5822868347168,43.773136138916016,6.190849304199219,55.5516357421875,55.49827575683594,-0.0533599853515625,53.96925354003906,52.445838928222656,-1.5234146118164062,49.03439203898112,50.57241694132487,1.53802490234375,1,2,Mixed
125,42.126407623291016,46.912437438964844,4.786029815673828,61.10454177856445,61.291133880615234,0.18659210205078125,57.746864318847656,56.89535140991211,-0.8515129089355469,53.659271240234375,55.03297424316406,1.3737030029296875,2,1,Mixed
126,44.872344970703125,48.26620101928711,3.3938560485839844,65.25635528564453,65.5693130493164,0.312957763671875,61.062660217285156,60.58177185058594,-0.48088836669921875,57.06378682454427,58.139095306396484,1.0753084818522136,2,1,Mixed
127,47.53606414794922,49.0219841003418,1.4859199523925781,68.12696075439453,68.4675064086914,0.340545654296875,63.40144348144531,63.178768157958984,-0.22267532348632812,59.68815612792969,60.2227528889974,0.5345967610677084,2,1,Mixed
128,53.3353157043457,53.875816345214844,0.5405006408691406,73.0878677368164,73.49964904785156,0.41178131103515625,68.60662078857422,68.2899398803711,-0.316680908203125,65.00993474324544,65.2218017578125,0.21186701456705728,2,1,Mixed
129,56.29696273803711,55.90007781982422,-0.3968849182128906,72.75072479248047,73.0599136352539,0.3091888427734375,68.71980285644531,68.35218048095703,-0.36762237548828125,65.9224967956543,65.77072397867839,-0.15177281697591147,1,2,Mixed
130,58.495643615722656,57.38493347167969,-1.1107101440429688,71.40235900878906,71.80044555664062,0.3980865478515625,68.50881958007812,67.7674789428711,-0.7413406372070312,66.13560740152995,65.6509526570638,-0.4846547444661458,1,2,Mixed
131,54.024131774902344,51.151493072509766,-2.872638702392578,64.14342498779297,64.5395736694336,0.396148681640625,62.4802360534668,61.58549499511719,-0.8947410583496094,60.2159309387207,59.09218724568685,-1.1237436930338542,1,2,Mixed
132,52.19686508178711,48.54277420043945,-3.6540908813476562,61.41722106933594,61.922584533691406,0.5053634643554688,60.443111419677734,59.336280822753906,-1.1068305969238281,58.019065856933594,56.600546518961586,-1.4185193379720051,1,2,Mixed
133,48.316795349121094,44.207069396972656,-4.1097259521484375,56.840301513671875,57.0423698425293,0.20206832885742188,56.430809020996094,54.94375991821289,-1.4870491027832031,53.86263529459635,52.06439971923828,-1.798235575358073,1,2,Mixed
134,47.767967224121094,42.76569366455078,-5.0022735595703125,55.57218933105469,55.641578674316406,0.06938934326171875,54.927635192871094,53.38340377807617,-1.5442314147949219,52.75593058268229,50.59689203898112,-2.159038543701172,1,2,Mixed
135,47.60089874267578,41.5842170715332,-6.016681671142578,54.19745635986328,53.85478973388672,-0.3426666259765625,55.6971321105957,53.515167236328125,-2.181964874267578,52.498495737711586,49.65139134724935,-2.8471043904622397,0,3,InvOnly consistently better
136,48.49101638793945,40.914363861083984,-7.576652526855469,53.270362854003906,52.93748474121094,-0.33287811279296875,55.088287353515625,52.821624755859375,-2.26666259765625,52.28322219848633,48.89115778605143,-3.392064412434896,0,3,InvOnly consistently better
137,51.373085021972656,43.48658752441406,-7.886497497558594,54.906455993652344,54.20094680786133,-0.7055091857910156,58.911827087402344,56.22395324707031,-2.6878738403320312,55.06378936767578,51.303829193115234,-3.759960174560547,0,3,InvOnly consistently better
138,53.21263122558594,44.039344787597656,-9.173286437988281,54.6796760559082,54.123130798339844,-0.5565452575683594,58.79314422607422,55.995391845703125,-2.7977523803710938,55.56181716918945,51.385955810546875,-4.175861358642578,0,3,InvOnly consistently better
139,54.624664306640625,45.11952209472656,-9.505142211914062,55.35075378417969,54.850318908691406,-0.5004348754882812,58.90620040893555,56.12166976928711,-2.7845306396484375,56.29387283325195,52.030503590901695,-4.263369242350261,0,3,InvOnly consistently better
140,55.02882766723633,45.901180267333984,-9.127647399902344,55.53208541870117,55.26846694946289,-0.26361846923828125,59.41941833496094,56.901798248291016,-2.517620086669922,56.66011047363281,52.69048182169596,-3.969628651936849,0,3,InvOnly consistently better
141,57.27082061767578,47.86202621459961,-9.408794403076172,57.91849136352539,57.68595886230469,-0.23253250122070312,61.608150482177734,59.28243637084961,-2.325714111328125,58.93248748779297,54.94347381591797,-3.989013671875,0,3,InvOnly consistently better
142,54.926761627197266,45.13530349731445,-9.791458129882812,54.88849639892578,54.54474639892578,-0.34375,58.569252014160156,56.16594696044922,-2.4033050537109375,56.128170013427734,51.948665618896484,-4.17950439453125,0,3,InvOnly consistently better
143,51.71901321411133,41.97980499267578,-9.739208221435547,52.78715896606445,52.386329650878906,-0.4008293151855469,54.812950134277344,52.54945373535156,-2.2634963989257812,53.10637410481771,48.97186279296875,-4.134511311848958,0,3,InvOnly consistently better
144,50.6399040222168,40.82806396484375,-9.811840057373047,53.01484298706055,52.68217849731445,-0.33266448974609375,53.33642578125,51.31571960449219,-2.0207061767578125,52.33039093017578,48.27532068888346,-4.055070241292317,0,3,InvOnly consistently better
145,50.840545654296875,40.793495178222656,-10.047050476074219,54.626121520996094,54.525508880615234,-0.10061264038085938,53.110591888427734,51.328651428222656,-1.7819404602050781,52.85908635457357,48.88255182902018,-3.9765345255533853,0,3,InvOnly consistently better
146,51.91786575317383,42.29426574707031,-9.623600006103516,57.28065490722656,57.19203186035156,-0.088623046875,54.443443298339844,52.9991455078125,-1.4442977905273438,54.54732131958008,50.82848103841146,-3.7188402811686196,0,3,InvOnly consistently better
147,51.603065490722656,43.27439498901367,-8.328670501708984,59.32652282714844,59.280189514160156,-0.04633331298828125,56.024715423583984,54.487060546875,-1.5376548767089844,55.651434580485024,52.347215016682945,-3.3042195638020835,0,3,InvOnly consistently better
148,50.3927001953125,42.66678237915039,-7.725917816162109,58.3851318359375,58.28474426269531,-0.1003875732421875,56.08438491821289,54.340171813964844,-1.7442131042480469,54.95407231648763,51.76389948527018,-3.1901728312174478,0,3,InvOnly consistently better
149,47.601600646972656,39.73820495605469,-7.863395690917969,54.03691864013672,53.966102600097656,-0.0708160400390625,52.482635498046875,50.74155807495117,-1.7410774230957031,51.37371826171875,48.14862187703451,-3.2250963846842446,0,3,InvOnly consistently better
150,48.75999069213867,40.636131286621094,-8.123859405517578,51.7515983581543,51.610042572021484,-0.1415557861328125,52.265201568603516,50.62446594238281,-1.6407356262207031,50.92559687296549,47.6235466003418,-3.3020502726236978,0,3,InvOnly consistently better
151,51.767295837402344,43.391231536865234,-8.37606430053711,52.490970611572266,52.202667236328125,-0.2883033752441406,53.438419342041016,51.772945404052734,-1.6654739379882812,52.56556193033854,49.12228139241537,-3.4432805379231772,0,3,InvOnly consistently better
152,54.90848159790039,45.728519439697266,-9.179962158203125,55.12294006347656,55.047576904296875,-0.0753631591796875,55.507442474365234,53.984012603759766,-1.5234298706054688,55.17962137858073,51.58670298258463,-3.5929183959960938,0,3,InvOnly consistently better
153,57.26197814941406,47.55754470825195,-9.70443344116211,58.899166107177734,58.77552795410156,-0.12363815307617188,58.09684753417969,56.96808624267578,-1.1287612915039062,58.08599726359049,54.433719635009766,-3.652277628580729,0,3,InvOnly consistently better
154,55.61708068847656,45.398033142089844,-10.219047546386719,56.58546829223633,56.37367248535156,-0.21179580688476562,55.578575134277344,53.9150505065918,-1.6635246276855469,55.927041371663414,51.89558537801107,-4.031455993652344,0,3,InvOnly consistently better
155,54.28932571411133,44.78866195678711,-9.500663757324219,57.76359939575195,57.636043548583984,-0.12755584716796875,55.93816375732422,54.444366455078125,-1.4937973022460938,55.997029622395836,52.28969065348307,-3.7073389689127603,0,3,InvOnly consistently better
156,55.066253662109375,46.55336380004883,-8.512889862060547,58.14213562011719,57.72084426879883,-0.4212913513183594,56.606082916259766,55.1773681640625,-1.4287147521972656,56.60482406616211,53.150525410970054,-3.454298655192057,0,3,InvOnly consistently better
157,53.599971771240234,45.742862701416016,-7.857109069824219,56.59687423706055,56.28623580932617,-0.310638427734375,55.643924713134766,54.169219970703125,-1.4747047424316406,55.28025690714518,52.06610616048177,-3.2141507466634116,0,3,InvOnly consistently better
158,52.979156494140625,46.1323127746582,-6.846843719482422,56.09275436401367,55.65003967285156,-0.4427146911621094,55.36918640136719,54.082000732421875,-1.2871856689453125,54.813699086507164,51.95478439331055,-2.8589146931966147,0,3,InvOnly consistently better
159,51.592342376708984,46.22647476196289,-5.365867614746094,55.805694580078125,55.52876281738281,-0.2769317626953125,55.277103424072266,54.099979400634766,-1.1771240234375,54.22504679361979,51.95173899332682,-2.2733078002929688,0,3,InvOnly consistently better
160,50.42890548706055,46.37393569946289,-4.054969787597656,55.61910629272461,55.06277847290039,-0.5563278198242188,54.86814498901367,53.657527923583984,-1.2106170654296875,53.638718922932945,51.698080698649086,-1.9406382242838542,0,3,InvOnly consistently better
161,50.30930709838867,47.54624938964844,-2.7630577087402344,56.734886169433594,55.96571350097656,-0.7691726684570312,56.06431579589844,54.400108337402344,-1.6642074584960938,54.369503021240234,52.63735707600912,-1.7321459452311199,0,3,InvOnly consistently better
162,48.334571838378906,46.607666015625,-1.7269058227539062,56.650997161865234,55.84292984008789,-0.8080673217773438,56.03211975097656,54.35590744018555,-1.6762123107910156,53.67256291707357,52.26883443196615,-1.4037284851074219,0,3,InvOnly consistently better
163,46.86594772338867,47.032493591308594,0.16654586791992188,57.42979431152344,56.378421783447266,-1.0513725280761719,56.10552215576172,54.50873947143555,-1.5967826843261719,53.467088063557945,52.63988494873047,-0.827203114827474,1,2,Mixed
164,44.79069519042969,46.21749496459961,1.4267997741699219,57.102508544921875,56.09160232543945,-1.0109062194824219,56.2169189453125,54.2947883605957,-1.9221305847167969,52.70337422688802,52.20129521687826,-0.5020790100097656,1,2,Mixed
165,43.980770111083984,46.83921813964844,2.858448028564453,58.61042785644531,57.729671478271484,-0.8807563781738281,57.37586975097656,55.517452239990234,-1.8584175109863281,53.32235590616862,53.36211395263672,0.03975804646809896,1,2,Mixed
166,43.32749557495117,46.696441650390625,3.368946075439453,60.99223709106445,59.74164962768555,-1.2505874633789062,58.584327697753906,56.209346771240234,-2.374980926513672,54.301353454589844,54.21581268310547,-0.085540771484375,1,2,Mixed
167,41.663780212402344,45.48624038696289,3.822460174560547,61.8632926940918,60.536865234375,-1.3264274597167969,59.404136657714844,56.5436897277832,-2.8604469299316406,54.310403188069664,54.18893178304037,-0.12147140502929688,1,2,Mixed
168,40.08860778808594,44.78719711303711,4.698589324951172,61.53020095825195,60.388675689697266,-1.1415252685546875,59.08171081542969,56.59437561035156,-2.487335205078125,53.566839853922524,53.92341613769531,0.35657628377278644,1,2,Mixed
169,37.38433837890625,42.6600341796875,5.27569580078125,60.52946472167969,59.27654266357422,-1.2529220581054688,58.00176239013672,55.50284194946289,-2.498920440673828,51.97185516357422,52.47980626424154,0.5079511006673177,1,2,Mixed
170,34.62853240966797,40.9061164855957,6.277584075927734,57.67412567138672,56.598106384277344,-1.076019287109375,56.2432746887207,54.07334899902344,-2.1699256896972656,49.51531092325846,50.525857289632164,1.010546366373698,1,2,Mixed
171,35.03803634643555,43.555320739746094,8.517284393310547,51.255645751953125,50.54460144042969,-0.7110443115234375,51.368099212646484,49.27684020996094,-2.091259002685547,45.88726043701172,47.79225413004557,1.9049936930338542,1,2,Mixed
172,39.65607833862305,48.72806167602539,9.071983337402344,50.528953552246094,50.454307556152344,-0.07464599609375,50.23617172241211,48.16390609741211,-2.072265625,46.80706787109375,49.11542510986328,2.3083572387695312,1,2,Mixed
173,42.5744743347168,51.84996032714844,9.27548599243164,53.629150390625,53.734275817871094,0.10512542724609375,50.680877685546875,48.7574348449707,-1.9234428405761719,48.961500803629555,51.44722366333008,2.485722859700521,2,1,Mixed
174,43.690616607666016,53.09310531616211,9.402488708496094,56.856475830078125,57.083343505859375,0.22686767578125,51.25394058227539,49.744346618652344,-1.5095939636230469,50.60034434000651,53.306931813557945,2.706587473551432,2,1,Mixed
175,43.51735305786133,53.222110748291016,9.704757690429688,60.864402770996094,61.258026123046875,0.39362335205078125,52.35121154785156,51.656314849853516,-0.6948966979980469,52.24432245890299,55.37881724039713,3.1344947814941406,2,1,Mixed
176,44.66059494018555,55.34315872192383,10.682563781738281,66.27228546142578,66.69068145751953,0.41839599609375,55.16315460205078,54.77339172363281,-0.38976287841796875,55.3653450012207,58.935743967692055,3.570398966471354,2,1,Mixed
177,45.64458084106445,56.72669982910156,11.08211898803711,69.94764709472656,70.29197692871094,0.344329833984375,57.66255187988281,57.60444259643555,-0.058109283447265625,57.751593271891274,61.54103978474935,3.7894465128580728,2,1,Mixed
178,46.919185638427734,57.046142578125,10.126956939697266,71.53253936767578,71.98876953125,0.45623016357421875,60.25020980834961,60.1198844909668,-0.1303253173828125,59.56731160481771,63.0515988667806,3.4842872619628906,2,1,Mixed
179,45.553565979003906,52.936580657958984,7.383014678955078,68.26383209228516,68.54847717285156,0.28464508056640625,60.01292037963867,59.8267936706543,-0.186126708984375,57.94343948364258,60.43728383382162,2.4938443501790366,2,1,Mixed
180,45.86162567138672,51.14921951293945,5.287593841552734,66.59777069091797,66.99585723876953,0.3980865478515625,60.85978698730469,60.5244026184082,-0.3353843688964844,57.77306111653646,59.5564931233724,1.7834320068359375,2,1,Mixed
181,45.24728012084961,47.931522369384766,2.6842422485351562,62.38726043701172,62.707698822021484,0.3204383850097656,58.87986373901367,58.08377456665039,-0.7960891723632812,55.504801432291664,56.24099858601888,0.7361971537272135,2,1,Mixed
182,45.19979476928711,45.728885650634766,0.5290908813476562,59.329891204833984,59.604393005371094,0.2745018005371094,56.90431213378906,55.7354850769043,-1.1688270568847656,53.81133270263672,53.689587910970054,-0.12174479166666667,2,1,Mixed
183,44.693389892578125,42.87147521972656,-1.8219146728515625,56.163856506347656,56.163719177246094,-0.0001373291015625,54.864017486572266,53.171138763427734,-1.6928787231445312,51.90708796183268,50.73544438680013,-1.171643575032552,0,3,InvOnly consistently better
184,46.396175384521484,42.64805221557617,-3.7481231689453125,55.32350540161133,55.27427673339844,-0.049228668212890625,54.321720123291016,52.589229583740234,-1.7324905395507812,52.013800303141274,50.170519510904946,-1.8432807922363281,0,3,InvOnly consistently better
185,47.26398468017578,42.28984832763672,-4.9741363525390625,53.77279281616211,53.417999267578125,-0.3547935485839844,53.314781188964844,51.228389739990234,-2.0863914489746094,51.45051956176758,48.978745778401695,-2.4717737833658853,0,3,InvOnly consistently better
186,49.277137756347656,43.0150146484375,-6.262123107910156,54.044795989990234,53.60513687133789,-0.43965911865234375,53.81639099121094,51.775245666503906,-2.0411453247070312,52.379441579182945,49.46513239542643,-2.9143091837565103,0,3,InvOnly consistently better
187,50.05620193481445,43.277870178222656,-6.778331756591797,53.67611312866211,53.30559539794922,-0.3705177307128906,53.4821891784668,51.459800720214844,-2.022388458251953,52.40483474731445,49.347755432128906,-3.057079315185547,0,3,InvOnly consistently better
188,49.20881652832031,42.22575378417969,-6.983062744140625,53.358699798583984,52.9367790222168,-0.4219207763671875,53.30754089355469,51.07270431518555,-2.2348365783691406,51.958352406819664,48.745079040527344,-3.213273366292318,0,3,InvOnly consistently better
189,49.27696228027344,42.467288970947266,-6.809673309326172,53.29696273803711,53.02031707763672,-0.2766456604003906,53.436824798583984,51.329246520996094,-2.1075782775878906,52.00358327229818,48.938950856526695,-3.0646324157714844,0,3,InvOnly consistently better
190,47.2700080871582,40.7489013671875,-6.521106719970703,52.20305252075195,51.894134521484375,-0.3089179992675781,52.15380859375,50.3050537109375,-1.8487548828125,50.54228973388672,47.64936319986979,-2.8929265340169272,0,3,InvOnly consistently better
191,47.54811477661133,41.175865173339844,-6.372249603271484,53.311161041259766,53.193721771240234,-0.11743927001953125,53.426536560058594,51.51644515991211,-1.9100914001464844,51.42860412597656,48.62867736816406,-2.7999267578125,0,3,InvOnly consistently better
192,45.72135925292969,40.53447341918945,-5.186885833740234,54.17594909667969,54.081443786621094,-0.09450531005859375,52.572540283203125,51.12385177612305,-1.4486885070800781,50.823282877604164,48.57992299397787,-2.2433598836263022,0,3,InvOnly consistently better
193,45.62150955200195,40.00406265258789,-5.6174468994140625,53.405723571777344,53.25897979736328,-0.1467437744140625,52.280269622802734,50.442718505859375,-1.8375511169433594,50.43583424886068,47.901920318603516,-2.5339139302571616,0,3,InvOnly consistently better
194,45.94981002807617,40.029754638671875,-5.920055389404297,54.2674674987793,54.20488739013672,-0.06258010864257812,52.162322998046875,50.56354522705078,-1.5987777709960938,50.793200174967446,48.26606241861979,-2.5271377563476562,0,3,InvOnly consistently better
195,46.84309387207031,40.4699821472168,-6.373111724853516,55.835960388183594,55.77676773071289,-0.059192657470703125,53.38872146606445,51.74977111816406,-1.6389503479003906,52.02259190877279,49.332173665364586,-2.690418243408203,0,3,InvOnly consistently better
196,45.70616149902344,39.047977447509766,-6.658184051513672,54.34245300292969,54.34823226928711,0.005779266357421875,51.80625534057617,50.204872131347656,-1.6013832092285156,50.618289947509766,47.867027282714844,-2.751262664794922,1,2,Mixed
197,45.45669937133789,38.62919998168945,-6.8274993896484375,52.3223991394043,52.10307693481445,-0.21932220458984375,51.283451080322266,49.46235275268555,-1.8210983276367188,49.68751653035482,46.73154322306315,-2.9559733072916665,0,3,InvOnly consistently better
198,45.737430572509766,39.057281494140625,-6.680149078369141,51.59785079956055,51.52664566040039,-0.07120513916015625,51.18617630004883,49.14813995361328,-2.038036346435547,49.50715255737305,46.5773557027181,-2.9297968546549478,0,3,InvOnly consistently better
199,47.64649963378906,41.11684036254883,-6.529659271240234,51.392581939697266,51.094032287597656,-0.2985496520996094,51.714317321777344,49.798152923583984,-1.9161643981933594,50.25113296508789,47.336341857910156,-2.9147911071777344,0,3,InvOnly consistently better
200,48.93125915527344,42.52818298339844,-6.403076171875,53.36442565917969,53.117435455322266,-0.24699020385742188,52.846343994140625,51.18488311767578,-1.6614608764648438,51.714009602864586,48.94350051879883,-2.7705090840657554,0,3,InvOnly consistently better
201,47.12006759643555,41.275970458984375,-5.844097137451172,55.06108093261719,54.887386322021484,-0.17369461059570312,53.43614196777344,51.902915954589844,-1.5332260131835938,51.872430165608726,49.35542424519857,-2.5170059204101562,0,3,InvOnly consistently better
202,46.99959945678711,42.566593170166016,-4.433006286621094,60.19407272338867,60.196693420410156,0.002620697021484375,57.89772415161133,56.305721282958984,-1.5920028686523438,55.03046544392904,53.02300262451172,-2.007462819417318,1,2,Mixed
203,49.383487701416016,46.145694732666016,-3.23779296875,65.98822021484375,66.1197280883789,0.13150787353515625,63.60646438598633,62.16428756713867,-1.4421768188476562,59.65939076741537,58.143236796061196,-1.5161539713541667,1,2,Mixed
204,48.37628936767578,46.5881233215332,-1.7881660461425781,67.6278305053711,67.84695434570312,0.21912384033203125,65.38017272949219,63.91569900512695,-1.4644737243652344,60.46143086751302,59.45025889078776,-1.0111719767252605,1,2,Mixed
205,46.67293930053711,46.6845588684082,0.01161956787109375,67.97836303710938,68.13220977783203,0.15384674072265625,66.25639343261719,64.80199432373047,-1.4543991088867188,60.302565256754555,59.872920989990234,-0.42964426676432294,2,1,Mixed
206,45.12541961669922,46.7122688293457,1.5868492126464844,67.3719711303711,67.41876220703125,0.04679107666015625,66.33265686035156,64.84999084472656,-1.482666015625,59.610015869140625,59.66034062703451,0.05032475789388021,2,1,Mixed
207,42.707862854003906,46.477542877197266,3.7696800231933594,66.67387390136719,66.80797576904297,0.13410186767578125,65.9194107055664,64.63916778564453,-1.280242919921875,58.4337158203125,59.30822881062826,0.8745129903157552,2,1,Mixed
208,43.94166564941406,49.999717712402344,6.058052062988281,71.00980377197266,71.0708999633789,0.06109619140625,69.51080322265625,68.86290740966797,-0.6478958129882812,61.48742421468099,63.31117502848307,1.8237508138020833,2,1,Mixed
209,44.56056594848633,52.922264099121094,8.361698150634766,72.66300964355469,72.90917205810547,0.24616241455078125,70.73481750488281,70.51953887939453,-0.21527862548828125,62.65279769897461,65.45032501220703,2.797527313232422,2,1,Mixed
210,40.66178894042969,47.284393310546875,6.6226043701171875,63.21507263183594,63.334716796875,0.1196441650390625,60.448612213134766,60.20429611206055,-0.24431610107421875,54.7751579284668,56.94113540649414,2.1659774780273438,2,1,Mixed
211,39.5052375793457,51.02115249633789,11.515914916992188,66.2386703491211,66.65818786621094,0.41951751708984375,63.22477722167969,63.099815368652344,-0.12496185302734375,56.32289505004883,60.259718577067055,3.936823527018229,2,1,Mixed
212,42.99302673339844,57.03189468383789,14.038867950439453,71.87762451171875,72.40628814697266,0.5286636352539062,67.96956634521484,67.82341766357422,-0.146148681640625,60.946739196777344,65.7538668314616,4.807127634684245,2,1,Mixed
213,44.40422821044922,58.815589904785156,14.411361694335938,71.8681411743164,72.53204345703125,0.6639022827148438,67.96719360351562,67.69176483154297,-0.27542877197265625,61.413187662760414,66.34646606445312,4.933278401692708,2,1,Mixed
214,44.56623458862305,58.66132736206055,14.0950927734375,69.63158416748047,70.31492614746094,0.6833419799804688,65.6706771850586,65.30931854248047,-0.361358642578125,59.9561653137207,64.76185735066731,4.805692036946614,2,1,Mixed
215,44.96086120605469,58.62791061401367,13.667049407958984,66.7511978149414,67.41496276855469,0.6637649536132812,64.02561950683594,63.31596755981445,-0.7096519470214844,58.57922617594401,63.11961364746094,4.540387471516927,2,1,Mixed
216,44.914058685302734,58.267730712890625,13.35367202758789,63.05791473388672,63.7130012512207,0.6550865173339844,62.478660583496094,61.52878952026367,-0.9498710632324219,56.81687800089518,61.169840494791664,4.352962493896484,2,1,Mixed
217,45.20319366455078,58.43342590332031,13.230232238769531,60.146583557128906,60.705841064453125,0.5592575073242188,60.57408142089844,59.655906677246094,-0.9181747436523438,55.307952880859375,59.59839121500651,4.290438334147136,2,1,Mixed
218,45.9297981262207,59.1351318359375,13.205333709716797,57.528289794921875,58.05582046508789,0.5275306701660156,58.39653396606445,57.347251892089844,-1.0492820739746094,53.95154062906901,58.17940139770508,4.227860768636067,2,1,Mixed
219,46.9970817565918,59.509559631347656,12.51247787475586,55.00603485107422,55.48027038574219,0.47423553466796875,56.888153076171875,55.605716705322266,-1.2824363708496094,52.9637565612793,56.86518224080404,3.9014256795247397,2,1,Mixed
220,46.03505325317383,57.38090896606445,11.345855712890625,53.14558029174805,53.43867111206055,0.2930908203125,55.27080154418945,54.09465789794922,-1.1761436462402344,51.483811696370445,54.971412658691406,3.4876009623209634,2,1,Mixed
221,40.822845458984375,50.62651062011719,9.803665161132812,52.11405944824219,52.11275863647461,-0.001300811767578125,53.10227584838867,51.4686279296875,-1.6336479187011719,48.679726918538414,51.40263239542643,2.722905476888021,1,2,Mixed
222,38.166168212890625,44.92135238647461,6.755184173583984,54.5375862121582,53.87513732910156,-0.6624488830566406,53.902374267578125,51.84416198730469,-2.0582122802734375,48.868709564208984,50.21355056762695,1.3448410034179688,1,2,Mixed
223,40.7752685546875,44.76140594482422,3.9861373901367188,63.46622085571289,62.532142639160156,-0.9340782165527344,59.94908142089844,57.49924850463867,-2.4498329162597656,54.73019027709961,54.93093236287435,0.2007420857747396,1,2,Mixed
224,47.687259674072266,50.4488639831543,2.7616043090820312,70.58541107177734,69.42809295654297,-1.157318115234375,65.14236450195312,62.768070220947266,-2.3742942810058594,61.138345082600914,60.881675720214844,-0.2566693623860677,1,2,Mixed
225,50.82954025268555,53.76988220214844,2.9403419494628906,74.97883605957031,73.72987365722656,-1.24896240234375,69.72122192382812,67.67404174804688,-2.04718017578125,65.17653274536133,65.0579325358073,-0.11860020955403645,1,2,Mixed
226,52.139286041259766,55.12315368652344,2.983867645263672,75.6003189086914,74.05292510986328,-1.547393798828125,72.742919921875,70.74396514892578,-1.9989547729492188,66.82750829060872,66.6400146484375,-0.18749364217122397,1,2,Mixed
227,53.121803283691406,55.086578369140625,1.9647750854492188,71.8130874633789,70.60842895507812,-1.2046585083007812,73.06753540039062,70.94450378417969,-2.1230316162109375,66.00080871582031,65.54650370279948,-0.4543050130208333,1,2,Mixed
228,54.496681213378906,54.54703140258789,0.050350189208984375,68.39785766601562,67.81179809570312,-0.5860595703125,72.6822738647461,70.06084442138672,-2.621429443359375,65.19227091471355,64.13989130655925,-1.0523796081542969,1,2,Mixed
229,50.2979850769043,47.673004150390625,-2.624980926513672,60.362525939941406,60.097049713134766,-0.2654762268066406,65.01367950439453,62.30546569824219,-2.7082138061523438,58.55806350708008,56.691839853922524,-1.866223653157552,0,3,InvOnly consistently better
230,46.72800827026367,42.33694839477539,-4.391059875488281,55.528507232666016,55.75650405883789,0.227996826171875,56.487239837646484,54.121551513671875,-2.3656883239746094,52.91458511352539,50.73833465576172,-2.176250457763672,1,2,Mixed
231,46.14252471923828,40.803951263427734,-5.338573455810547,54.872989654541016,55.014923095703125,0.14193344116210938,53.513916015625,51.979820251464844,-1.5340957641601562,51.50981012980143,49.266231536865234,-2.2435785929361978,1,2,Mixed
232,46.090782165527344,40.90505599975586,-5.185726165771484,55.72248077392578,56.013397216796875,0.29091644287109375,52.956478118896484,51.86636734008789,-1.0901107788085938,51.58991368611654,49.594940185546875,-1.9949735005696614,1,2,Mixed
233,46.05135726928711,40.77485656738281,-5.276500701904297,54.813682556152344,55.137451171875,0.32376861572265625,53.383331298828125,52.117305755615234,-1.2660255432128906,51.416123708089195,49.343204498291016,-2.0729192097981772,1,2,Mixed
234,43.98357009887695,39.09686279296875,-4.886707305908203,53.64631652832031,53.9870719909668,0.3407554626464844,52.31607437133789,51.0882682800293,-1.2278060913085938,49.98198699951172,48.05740102132162,-1.9245859781901042,1,2,Mixed
235,43.31501007080078,39.51384353637695,-3.801166534423828,54.65193176269531,54.93669891357422,0.28476715087890625,52.767024993896484,51.74909591674805,-1.0179290771484375,50.24465560913086,48.73321278889974,-1.5114428202311199,1,2,Mixed
