name	seed	status	run_name	route_head_mode	fpem_use_env_fusion	fpem_env_route_use_inv_fallback_expert	fpem_env_route_target_mode	test_avg_mae	test_workday_mae	test_holiday_mae	hyper_alpha_mean	hyper_alpha_head_0	hyper_alpha_head_1	hyper_alpha_head_2	hyper_delta_norm	hyper_gamma_norm_head_0	hyper_gamma_norm_head_1	hyper_gamma_norm_head_2	hyper_beta_norm_head_0	hyper_beta_norm_head_1	hyper_beta_norm_head_2	effective_expert_number	expert_soft_usage_0	expert_soft_usage_1	expert_soft_usage_2	expert_hard_count_0	expert_hard_count_1	expert_hard_count_2	max_expert_usage_ratio	min_expert_usage_ratio	prototype_pairwise_cosine	loss_future_mi	loss_swap	swap_prediction_delta	swap_route_delta	detail
hyper_proto_input_concat	2025	OK	fpem_agcrn_aligned_pretrained_inv_hyper_proto_hyper_proto_input_concat_seed2025	hyper_inv_film_proto_input_concat	False	False	env_prototype	7.868913173675537	7.82945442199707	7.908371925354004	0.9979854600770133	0.9977581909724644	0.9979143017814273	0.9982838221958705	0.47541454491161167	7.745519856044225	7.6808497519720165	7.711884457724435	0.9979016939798991	1.000392114548456	1.0137233444622584	3.0	0.3333333432674408	0.3333333432674408	0.3333333432674408	16.0	0.0	0.0	1.0	0.0	0.9999993840853373	-3.882206628436134	0.0032998292906475917	0.15119664647749492	0.0	
hyper_proto_input_concat	2026	OK	fpem_agcrn_aligned_pretrained_inv_hyper_proto_hyper_proto_input_concat_seed2026	hyper_inv_film_proto_input_concat	False	False	env_prototype	8.425670623779297	8.391456604003906	8.459884643554688	0.33567859133084615	0.004493734358055961	0.9890263682320004	0.013515648254681201	0.07293908588943027	3.079026604834057	1.2252790496462866	3.0176362786974225	0.31090299841903507	0.14096027797176724	0.35392253186021533	2.80000786781311	0.3437916264647529	0.4569100277764457	0.19929835633153006	5.59047619047619	7.095238095238095	3.3142857142857145	0.4636904761904762	0.19583333333333333	0.4804408771651132	-3.896050571259998	0.001978316990148631	0.2195187096084867	0.5203067294188908	
hyper_proto_input_add	2024	OK	fpem_agcrn_aligned_pretrained_inv_hyper_proto_hyper_proto_input_add_seed2024	hyper_inv_film_proto_input_add	False	False	env_prototype	8.38927173614502	8.35360050201416	8.424942970275879	0.4330876080762772	0.16594520580200922	0.1379615707056863	0.9953560210409619	16.390534337361654	39.020813678559804	38.84530218215216	6.711986260187058	5.2769439470200314	4.650565038408552	0.9304623677617028	3.0	0.3333333432674408	0.3333333432674408	0.3333333432674408	16.0	0.0	0.0	1.0	0.0	0.9999997008414495	-3.8675101620810373	0.003753451251291803	0.13019797411702927	0.0	
hyper_proto_input_concat	2024	OK	fpem_agcrn_aligned_pretrained_inv_hyper_proto_hyper_proto_input_concat_seed2024	hyper_inv_film_proto_input_concat	False	False	env_prototype	8.280607223510742	8.244997024536133	8.316217422485352	0.4173446053550357	0.13414112187567212	0.9983815732456389	0.11951109582469577	13.754237483796619	47.80715938749768	6.294765944707962	53.4447766985212	5.903468953995477	0.7976028408323016	6.68416379292806	3.0	0.3333333432674408	0.3333333432674408	0.3333333432674408	16.0	0.0	0.0	1.0	0.0	0.999999813806443	-3.885155198687599	0.003682114605215334	0.117943255958103	0.0	
hyper_proto_input_add	2026	OK	fpem_agcrn_aligned_pretrained_inv_hyper_proto_hyper_proto_input_add_seed2026	hyper_inv_film_proto_input_add	False	False	env_prototype	8.282977104187012	8.241334915161133	8.32461929321289	0.03342967904394581	0.05271481743880681	0.04736211718547912	0.00021209932553271452	4.454359145391555	16.512943167913527	23.36985655285063	2.6217823732466923	2.5428440093994142	4.02886776697068	0.673709918203808	2.994298571632022	0.34622420583452496	0.34622420583452496	0.3075515999680474	9.695238095238095	0.0	6.304761904761905	0.6071428571428571	0.0	0.7823115456671942	-3.876089722769601	0.002256199218044501	0.20224232772986095	0.32248316818759554	
hyper_proto_input_add	2025	OK	fpem_agcrn_aligned_pretrained_inv_hyper_proto_hyper_proto_input_add_seed2025	hyper_inv_film_proto_input_add	False	False	env_prototype	7.892346382141113	7.848107814788818	7.936584949493408	0.9984466881979079	0.9985488817805336	0.9983878362746466	0.9984032801219396	0.7139251129967826	6.630825982775007	6.583617051442464	6.603487741379511	1.3283118134453182	1.3004509119760423	1.3164419321786789	3.0	0.3333333432674408	0.3333333432674408	0.3333333432674408	16.0	0.0	0.0	1.0	0.0	0.999999915985834	-3.8091315451122467	0.00317458157494132	0.13580305001565388	0.0	
