case	seed	status	run_name	best_epoch	best_val_loss	test_avg_mae	test_mixed_mae	route_head_mode	fpem_env_route_target_mode	fpem_force_uniform_route	fpem_env_rep_ablation	effective_expert_number	prototype_pairwise_cosine	loss_future_mi	loss_swap	detail
add_k3_warmup_risk_sinkhorn_common020	2024	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_warmup_risk_leakfix_0720_add_k3_warmup_risk_sinkhorn_common020_seed2024	92	9.062442461649576	8.298689365386963	8.284152030944824	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.9943841457366944	NA	0.0	0.0	attempt=1
add_k3_warmup_risk_sinkhorn_common005	2024	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_warmup_risk_leakfix_0720_add_k3_warmup_risk_sinkhorn_common005_seed2024	96	9.053367879655626	8.3058443069458	8.286993980407715	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.998220832007272	NA	0.0	0.0	attempt=1
add_k3_warmup_risk_sinkhorn_common010	2024	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_warmup_risk_leakfix_0720_add_k3_warmup_risk_sinkhorn_common010_seed2024	92	9.113765425152248	8.4034104347229	8.386759757995605	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.9942512580326626	NA	0.0	0.0	attempt=1
