cluster,kind,selection_rule,sample_index,temporal_index,selected_expert_hungarian,oracle_expert_id,gmm_confidence,gmm_entropy,gmm_hungarian_mae,uniform_mae,best_fixed_mae,oracle_mae,routing_gain_vs_uniform,oracle_gap,figure
0,positive,largest positive gain versus uniform,213,213,2,2,1.0,5.5262041470660606e-11,8.468884468078613,8.544950485229492,8.584752082824707,8.468884468078613,0.0760660171508789,0.0,/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024/case_study/progressive_gmm_case_outputs/typical_samples/cluster_0_positive.png
0,neutral,smallest expert-MAE spread,178,178,2,2,1.0,5.5262041470660606e-11,7.348479747772217,7.3486714363098145,7.34920597076416,7.348479747772217,0.00019168853759765625,0.0,/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024/case_study/progressive_gmm_case_outputs/typical_samples/cluster_0_neutral.png
0,failure,largest negative gain versus uniform,26,26,2,1,1.0,5.5262041470660606e-11,4.495703220367432,4.435734272003174,4.410168647766113,4.408493995666504,-0.05996894836425781,0.08720922470092773,/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024/case_study/progressive_gmm_case_outputs/typical_samples/cluster_0_failure.png
1,positive,largest positive gain versus uniform,233,233,1,1,1.0,5.5262041470660606e-11,9.11131477355957,9.143804550170898,9.176708221435547,9.11131477355957,0.032489776611328125,0.0,/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024/case_study/progressive_gmm_case_outputs/typical_samples/cluster_1_positive.png
1,neutral,smallest expert-MAE spread,132,132,1,0,1.0,5.5262041470660606e-11,6.598114013671875,6.595566272735596,6.5942583084106445,6.5942583084106445,-0.002547740936279297,0.0038557052612304688,/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024/case_study/progressive_gmm_case_outputs/typical_samples/cluster_1_neutral.png
1,failure,largest negative gain versus uniform,380,380,1,2,1.0,5.5262041470660606e-11,9.45165729522705,9.434774398803711,9.435953140258789,9.426555633544922,-0.016882896423339844,0.025101661682128906,/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024/case_study/progressive_gmm_case_outputs/typical_samples/cluster_1_failure.png
2,positive,largest positive gain versus uniform,275,275,0,0,1.0,5.5262041470660606e-11,15.984464645385742,16.110673904418945,15.984464645385742,15.984464645385742,0.12620925903320312,0.0,/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024/case_study/progressive_gmm_case_outputs/typical_samples/cluster_2_positive.png
2,neutral,smallest expert-MAE spread,249,249,0,2,1.0,5.5262041470660606e-11,10.204090118408203,10.202327728271484,10.204090118408203,10.203819274902344,-0.00176239013671875,0.000270843505859375,/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024/case_study/progressive_gmm_case_outputs/typical_samples/cluster_2_neutral.png
2,failure,largest negative gain versus uniform,391,391,0,2,1.0,5.5262041470660606e-11,9.99952507019043,9.945516586303711,9.99952507019043,9.91971492767334,-0.05400848388671875,0.07981014251708984,/data/OuXiaoyu/STEVE_CODE/STEVE/experiments/NYCTaxi_TDS/fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024/case_study/progressive_gmm_case_outputs/typical_samples/cluster_2_failure.png
