sample_index,sample_mae,sample_mse
0,51.030738830566406,4974.48583984375
1,50.1376838684082,4845.3388671875
2,52.813236236572266,5145.623046875
3,55.395843505859375,5529.94384765625
4,53.39826965332031,5283.29931640625
5,50.99226379394531,4910.03076171875
6,51.72114181518555,5287.06103515625
7,55.305458068847656,5789.90234375
8,58.205509185791016,6552.19873046875
9,59.471092224121094,6740.35107421875
10,57.881736755371094,6509.833984375
11,57.407039642333984,6341.71044921875
12,57.36612319946289,6258.900390625
13,56.533817291259766,6044.55322265625
14,56.95042419433594,6087.201171875
15,55.159934997558594,5652.29931640625
16,54.86594772338867,5616.3212890625
17,52.7374382019043,5174.12939453125
18,53.7204704284668,5459.07861328125
19,53.337833404541016,5513.4658203125
20,52.201622009277344,5361.08203125
21,51.67085266113281,5283.240234375
22,51.41914367675781,5181.81103515625
23,51.626346588134766,5165.87353515625
24,51.69496154785156,5150.52490234375
25,51.61305618286133,5153.52685546875
26,50.532501220703125,5071.24169921875
27,51.70393371582031,5149.86767578125
28,51.779579162597656,5146.56640625
29,50.5296630859375,5050.58056640625
30,51.37834167480469,5246.474609375
31,58.068721771240234,6728.53076171875
32,62.74766159057617,9108.259765625
33,67.56539916992188,11061.9921875
34,67.43013763427734,10293.4560546875
35,68.31193542480469,10530.619140625
36,65.97596740722656,9321.2470703125
37,61.352500915527344,7340.02197265625
38,54.720130920410156,5528.96240234375
39,53.047142028808594,5239.99658203125
40,50.35920715332031,4878.931640625
41,51.986541748046875,5094.94921875
42,52.386756896972656,5273.98828125
43,50.261348724365234,4931.021484375
44,49.868106842041016,4823.48974609375
45,50.91246032714844,5047.72607421875
46,50.6865119934082,4996.2783203125
47,50.726661682128906,5069.18603515625
48,51.466312408447266,5075.9267578125
49,49.4189567565918,4769.8642578125
50,50.78459930419922,4932.71923828125
51,52.798988342285156,5222.99072265625
52,50.476932525634766,4922.439453125
53,51.335933685302734,4947.45361328125
54,55.733863830566406,5607.21875
55,59.42061996459961,6283.63427734375
56,61.07341766357422,6987.69189453125
57,62.043785095214844,7118.94873046875
58,63.18766784667969,7583.48681640625
59,62.47565841674805,7667.94580078125
60,62.98681640625,7267.8056640625
61,62.87018585205078,7218.666015625
62,61.71200180053711,7272.32373046875
63,60.64103698730469,6882.34619140625
64,60.00032043457031,6572.75732421875
65,56.6657600402832,5902.30810546875
66,54.90324401855469,5543.21044921875
67,52.17060852050781,5267.646484375
68,51.08836364746094,5201.6767578125
69,50.0630989074707,5087.9541015625
70,50.034446716308594,5098.99169921875
71,49.751739501953125,5083.4921875
72,50.04911804199219,5086.2138671875
73,50.311065673828125,5048.19775390625
74,49.65830612182617,5004.791015625
75,50.230018615722656,5046.2763671875
76,50.68620300292969,5074.43798828125
77,50.137081146240234,5082.810546875
78,51.41245651245117,5370.4931640625
79,58.56159973144531,6903.72509765625
80,62.97797393798828,8760.8369140625
81,67.89513397216797,10796.12109375
82,67.19491577148438,10131.712890625
83,67.21235656738281,10407.5859375
84,64.73900604248047,8896.7412109375
85,60.604373931884766,7410.3623046875
86,54.908607482910156,5804.31494140625
87,52.79075622558594,5358.88818359375
88,50.186241149902344,4859.580078125
89,50.994598388671875,4987.83447265625
90,50.837867736816406,5008.46240234375
91,49.913475036621094,4898.96728515625
92,48.347442626953125,4667.2939453125
93,47.954078674316406,4688.46923828125
94,48.940303802490234,4736.77392578125
95,50.23957824707031,4895.4638671875
96,50.157135009765625,4920.95263671875
97,49.246734619140625,4749.07080078125
98,51.0664176940918,5029.62060546875
99,52.9577522277832,5236.0693359375
100,50.237606048583984,4875.501953125
101,51.9277229309082,4966.2333984375
102,56.2952880859375,5652.8193359375
103,61.5067253112793,6597.00146484375
104,64.80294799804688,7594.7001953125
105,65.4771957397461,8430.3466796875
106,63.225059509277344,7742.0048828125
107,60.01646423339844,7168.44482421875
108,58.841487884521484,6588.9775390625
109,57.30712890625,6359.845703125
110,58.83883285522461,6477.1650390625
111,59.41865158081055,6515.6923828125
112,60.154571533203125,6648.78955078125
113,62.0343132019043,7489.39794921875
114,64.11771392822266,8009.693359375
115,65.24034118652344,8501.4453125
116,65.5517349243164,8980.0546875
117,65.71231079101562,9245.4345703125
118,66.80968475341797,10218.8525390625
119,64.70490264892578,9160.1240234375
120,60.7545280456543,7723.42236328125
121,58.02535629272461,7030.59326171875
122,54.49287033081055,5862.89697265625
123,49.866477966308594,5017.6435546875
124,52.445838928222656,5228.8134765625
125,56.89535140991211,5792.92431640625
126,60.58177185058594,6505.2939453125
127,63.178768157958984,7364.48681640625
128,68.2899398803711,8993.158203125
129,68.35218048095703,9216.615234375
130,67.7674789428711,9325.052734375
131,61.58549499511719,7341.29248046875
132,59.336280822753906,6862.39990234375
133,54.94375991821289,5737.857421875
134,53.38340377807617,5447.02490234375
135,53.515167236328125,5364.146484375
136,52.821624755859375,5196.45166015625
137,56.22395324707031,5779.51806640625
138,55.995391845703125,5724.75732421875
139,56.12166976928711,5750.021484375
140,56.901798248291016,5857.2919921875
141,59.28243637084961,6560.64501953125
142,56.16594696044922,5796.66015625
143,52.54945373535156,5182.31201171875
144,51.31571960449219,5030.974609375
145,51.328651428222656,5121.33154296875
146,52.9991455078125,5380.77294921875
147,54.487060546875,5530.4755859375
148,54.340171813964844,5487.75390625
149,50.74155807495117,4883.6376953125
150,50.62446594238281,4872.27734375
151,51.772945404052734,5065.5908203125
152,53.984012603759766,5482.93603515625
153,56.96808624267578,6155.62744140625
154,53.9150505065918,5437.10009765625
155,54.444366455078125,5399.1923828125
156,55.1773681640625,5626.103515625
157,54.169219970703125,5452.7763671875
158,54.082000732421875,5352.31005859375
159,54.099979400634766,5396.4775390625
160,53.657527923583984,5406.90478515625
161,54.400108337402344,5520.37060546875
162,54.35590744018555,5495.65771484375
163,54.50873947143555,5660.27734375
164,54.2947883605957,5761.345703125
165,55.517452239990234,6038.48828125
166,56.209346771240234,6253.66357421875
167,56.5436897277832,6469.7373046875
168,56.59437561035156,6403.86328125
169,55.50284194946289,6120.97802734375
170,54.07334899902344,5608.02880859375
171,49.27684020996094,5047.14306640625
172,48.16390609741211,4964.74365234375
173,48.7574348449707,4990.78955078125
174,49.744346618652344,5049.19384765625
175,51.656314849853516,5189.36083984375
176,54.77339172363281,5563.16796875
177,57.60444259643555,6047.95263671875
178,60.1198844909668,6557.66748046875
179,59.8267936706543,6544.287109375
180,60.5244026184082,6795.9462890625
181,58.08377456665039,6243.08935546875
182,55.7354850769043,5820.1611328125
183,53.171138763427734,5269.20556640625
184,52.589229583740234,5142.69873046875
185,51.228389739990234,5053.78271484375
186,51.775245666503906,5204.74609375
187,51.459800720214844,5345.9091796875
188,51.07270431518555,4995.62548828125
189,51.329246520996094,5045.04638671875
190,50.3050537109375,4915.2705078125
191,51.51644515991211,5156.09521484375
192,51.12385177612305,5052.48876953125
193,50.442718505859375,5008.43310546875
194,50.56354522705078,5014.40380859375
195,51.74977111816406,5169.81103515625
196,50.204872131347656,4992.23828125
197,49.46235275268555,4872.1650390625
198,49.14813995361328,4828.986328125
199,49.798152923583984,4878.25830078125
200,51.18488311767578,5087.05078125
201,51.902915954589844,5153.96875
202,56.305721282958984,5845.1982421875
203,62.16428756713867,6906.3017578125
204,63.91569900512695,7358.82568359375
205,64.80199432373047,7740.12255859375
206,64.84999084472656,7715.23388671875
207,64.63916778564453,7758.4716796875
208,68.86290740966797,9162.6650390625
209,70.51953887939453,9775.85546875
210,60.20429611206055,7005.576171875
211,63.099815368652344,7681.78857421875
212,67.82341766357422,8993.2109375
213,67.69176483154297,8715.541015625
214,65.30931854248047,7901.72021484375
215,63.31596755981445,7266.607421875
216,61.52878952026367,6766.2744140625
217,59.655906677246094,6330.0439453125
218,57.347251892089844,5893.61865234375
219,55.605716705322266,5586.25390625
220,54.09465789794922,5392.56103515625
221,51.4686279296875,5153.41748046875
222,51.84416198730469,5338.70068359375
223,57.49924850463867,6843.40673828125
224,62.768070220947266,9523.423828125
225,67.67404174804688,10663.67578125
226,70.74396514892578,11184.29296875
227,70.94450378417969,12227.51171875
228,70.06084442138672,10850.197265625
229,62.30546569824219,7398.08251953125
230,54.121551513671875,5667.69482421875
231,51.979820251464844,5190.11865234375
232,51.86636734008789,5117.830078125
233,52.117305755615234,5103.70458984375
234,51.0882682800293,4934.533203125
235,51.74909591674805,5056.0126953125
236,52.80930709838867,5121.45263671875
237,52.01804733276367,4978.328125
238,51.83194351196289,5008.9794921875
239,50.45539855957031,4917.0068359375
240,51.18641662597656,5005.35546875
241,50.90883255004883,4950.7607421875
242,50.62998962402344,4940.60400390625
243,51.45335006713867,5006.7744140625
244,50.295806884765625,4874.39208984375
245,53.20460891723633,5384.83740234375
246,57.06914138793945,5923.416015625
247,61.07829284667969,6963.4755859375
248,62.190582275390625,7258.34765625
249,61.695518493652344,7122.91748046875
250,60.895809173583984,7187.39208984375
251,60.27568054199219,7107.4189453125
252,59.75397491455078,7224.8408203125
253,59.20054626464844,6952.15673828125
254,58.021671295166016,6826.974609375
255,54.849124908447266,6016.96630859375
256,53.58327102661133,5482.37109375
257,54.01639175415039,5423.9892578125
258,55.13139724731445,5571.18017578125
259,57.380489349365234,5796.80859375
260,59.402469635009766,6130.55322265625
261,60.107940673828125,6217.71484375
262,60.12568283081055,6224.31396484375
263,60.39480972290039,6380.43017578125
264,59.933692932128906,6303.89990234375
265,58.430728912353516,6050.99853515625
266,56.72019577026367,5761.06689453125
267,56.709373474121094,5749.32861328125
268,56.208309173583984,5702.97119140625
269,53.411495208740234,5374.92138671875
270,53.06706237792969,5393.54296875
271,58.25216293334961,7082.701171875
272,63.31598663330078,9580.6220703125
273,68.00689697265625,10814.021484375
274,70.93440246582031,11513.2978515625
275,73.06620788574219,13158.1650390625
276,71.23905181884766,11601.70703125
277,66.45252227783203,9086.8173828125
278,58.9089469909668,6599.75146484375
279,54.2529182434082,5540.7080078125
280,51.85916519165039,5179.06396484375
281,51.70237731933594,5107.80517578125
282,51.29914474487305,5128.5283203125
