sample_index,time_label,workday,holiday,hour,hour_bin,rush_hour,expert_id,mae_inv,mae_final,mean_abs_delta_env,route_weight_0,route_weight_1,route_weight_2,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7
318,6,1,0,6,6,0,1,6.684508323669434,5.836246490478516,4.873573,0.45216036,0.50215983,0.045679837,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
319,7,1,0,7,7,1,1,8.07303524017334,7.348231315612793,5.472094,0.430193,0.47989666,0.089910366,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0
320,7,1,0,7,7,1,1,9.791104316711426,9.097519874572754,4.662442,0.42751706,0.47929618,0.09318675,2.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0
321,8,1,0,8,8,1,1,12.054265975952148,11.252467155456543,3.367657,0.42759082,0.4876524,0.08475688,4.0,4.0,4.0,5.0,3.0,3.0,1.0,1.0
322,8,1,0,8,8,1,1,11.946725845336914,11.655840873718262,2.9923408,0.42612827,0.48208076,0.09179098,5.0,4.0,5.0,5.0,5.0,3.0,0.0,1.0
323,9,1,0,9,9,1,1,15.204598426818848,14.69351863861084,1.8321295,0.42517626,0.48355758,0.09126622,5.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0
324,9,1,0,9,9,1,1,12.973529815673828,12.9144287109375,1.6467595,0.42533857,0.4825337,0.09212776,4.0,5.0,5.0,4.0,3.0,3.0,1.0,1.0
325,10,1,0,10,10,0,1,9.709171295166016,9.382918357849121,2.019864,0.46390113,0.4916973,0.04440152,4.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0
326,10,1,0,10,10,0,1,10.639305114746094,10.519245147705078,1.8449559,0.46389005,0.49139592,0.044713996,3.0,4.0,4.0,3.0,3.0,2.0,0.0,1.0
327,11,1,0,11,11,0,1,9.943208694458008,10.022886276245117,2.055741,0.4358925,0.49381644,0.07029113,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0
328,11,1,0,11,11,0,1,9.28127384185791,9.156891822814941,2.018868,0.43603146,0.4941354,0.06983313,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0
329,12,1,0,12,12,0,1,9.920366287231445,9.78226375579834,1.8949242,0.44050333,0.49209157,0.06740514,4.0,3.0,4.0,3.0,2.0,2.0,0.0,1.0
330,12,1,0,12,12,0,1,10.702335357666016,10.406903266906738,1.8669025,0.44171822,0.49165997,0.06662176,3.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0
331,13,1,0,13,13,0,1,9.265756607055664,9.217187881469727,1.7826178,0.44727847,0.49484485,0.057876676,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
332,13,1,0,13,13,0,1,8.703442573547363,8.551253318786621,1.8466537,0.44626498,0.4931805,0.060554508,3.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0
333,14,1,0,14,14,0,1,10.337064743041992,10.013130187988281,1.9737858,0.43995675,0.48647547,0.07356774,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0
334,14,1,0,14,14,0,1,9.786004066467285,9.644737243652344,1.9080821,0.43980458,0.48550478,0.07469061,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0
335,15,1,0,15,15,0,1,11.928374290466309,11.416481971740723,2.6218128,0.44689506,0.45832366,0.09478125,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
336,15,1,0,15,15,0,1,10.490605354309082,10.038625717163086,2.6300428,0.44633105,0.45724234,0.096426636,3.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0
337,16,1,0,16,16,0,1,11.840206146240234,11.74935531616211,1.8222575,0.45112193,0.49794272,0.050935406,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
338,16,1,0,16,16,0,1,11.032951354980469,10.863773345947266,2.0664997,0.45055646,0.4982997,0.0511439,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
339,17,1,0,17,17,1,1,9.982893943786621,9.618213653564453,2.4935718,0.44116324,0.49429995,0.064536795,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0
340,17,1,0,17,17,1,1,11.692662239074707,11.343228340148926,2.4755218,0.43972135,0.49328795,0.06699068,3.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0
341,18,1,0,18,18,1,1,11.84306526184082,12.078784942626953,2.385231,0.42880994,0.44481596,0.12637407,3.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0
342,18,1,0,18,18,1,1,11.98349380493164,11.71147346496582,2.0345473,0.42989042,0.44522032,0.12488933,3.0,2.0,4.0,2.0,2.0,3.0,0.0,1.0
343,19,1,0,19,19,1,1,11.421306610107422,11.241625785827637,1.7802675,0.427766,0.4863386,0.08589545,3.0,2.0,3.0,2.0,2.0,4.0,0.0,1.0
344,19,1,0,19,19,1,1,12.38579273223877,12.254807472229004,1.6678602,0.42782357,0.48498157,0.087194785,4.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0
345,20,1,0,20,20,0,1,10.339327812194824,10.270727157592773,1.6132379,0.43680713,0.48839614,0.07479676,4.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0
346,20,1,0,20,20,0,1,11.586584091186523,11.349203109741211,1.691073,0.4394386,0.48846406,0.072097406,3.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0
347,21,1,0,21,21,0,1,10.964370727539062,10.814800262451172,1.6884856,0.4438166,0.4845637,0.071619764,4.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0
348,21,1,0,21,21,0,1,9.081390380859375,9.012580871582031,1.6130798,0.4428104,0.48508704,0.07210261,3.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0
349,22,1,0,22,22,0,1,11.567590713500977,11.392229080200195,1.3859051,0.45319393,0.48784405,0.058962066,3.0,3.0,3.0,3.0,2.0,4.0,0.0,1.0
350,22,1,0,22,22,0,1,9.877954483032227,9.808436393737793,1.3373227,0.45557734,0.49094313,0.05347948,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0
351,23,1,0,23,23,0,1,12.287690162658691,12.045909881591797,1.243364,0.46966463,0.4901068,0.0402286,2.0,3.0,2.0,3.0,1.0,3.0,0.0,0.0
352,23,1,0,23,23,0,1,10.520589828491211,10.42602825164795,1.3818505,0.47010088,0.49045306,0.039446056,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0
353,0,1,0,0,0,0,1,8.99477767944336,8.735641479492188,2.5547016,0.46912137,0.5021866,0.028692031,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0
354,0,1,0,0,0,0,1,7.289568901062012,7.062741279602051,2.7638385,0.4689408,0.5016388,0.029420411,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0
355,1,1,0,1,1,0,1,6.779886722564697,6.684662818908691,3.2760613,0.4812418,0.49561986,0.023138288,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0
356,1,1,0,1,1,0,1,5.323471546173096,5.162654399871826,3.5654101,0.48035917,0.49671298,0.022927802,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
357,2,1,0,2,2,0,1,5.698651313781738,5.340915679931641,3.498999,0.48117396,0.4938475,0.024978533,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
358,2,1,0,2,2,0,1,4.538916110992432,4.348270893096924,3.670552,0.48097712,0.49382517,0.025197681,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
359,3,1,0,3,3,0,1,4.6746320724487305,4.325076103210449,3.5011957,0.48220193,0.49468973,0.023108283,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
360,3,1,0,3,3,0,1,4.079818248748779,3.979957103729248,3.582655,0.48066372,0.49664158,0.022694634,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
361,4,1,0,4,4,0,1,3.85203218460083,3.390998363494873,3.5438538,0.47941688,0.49641335,0.024169799,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
362,4,1,0,4,4,0,1,3.5920956134796143,3.3619563579559326,3.6810365,0.47756842,0.49777588,0.02465568,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
363,5,1,0,5,5,0,1,4.067192077636719,3.3678200244903564,5.2510624,0.4811288,0.5002945,0.018576695,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
364,5,1,0,5,5,0,1,3.8292291164398193,3.1695330142974854,5.4441133,0.4816361,0.49928492,0.019079026,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
365,6,1,0,6,6,0,1,5.862070083618164,5.124734878540039,5.1537848,0.4522506,0.5041922,0.043557256,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
366,6,1,0,6,6,0,1,6.879149913787842,6.106329917907715,5.0710697,0.44858474,0.5045876,0.046827726,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
367,7,1,0,7,7,1,1,9.3701171875,8.996903419494629,5.3161488,0.43082744,0.47971264,0.08945997,2.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0
368,7,1,0,7,7,1,1,12.266229629516602,11.587379455566406,4.401739,0.42762154,0.48106012,0.09131832,3.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0
369,8,1,0,8,8,1,1,12.045154571533203,11.741311073303223,3.2701092,0.4278504,0.4906351,0.08151452,3.0,4.0,4.0,5.0,4.0,3.0,0.0,1.0
370,8,1,0,8,8,1,1,12.20771312713623,12.091485977172852,2.7781696,0.42611873,0.48427078,0.08961058,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0
371,9,1,0,9,9,1,1,15.80247974395752,15.877908706665039,1.7912892,0.4228478,0.4804264,0.09672579,5.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0
372,9,1,0,9,9,1,1,21.686904907226562,21.7948055267334,1.6714237,0.4229222,0.4795058,0.09757202,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0
373,10,1,0,10,10,0,1,15.933197975158691,15.705299377441406,2.0888176,0.46081626,0.49255016,0.04663353,4.0,5.0,4.0,5.0,2.0,3.0,0.0,1.0
374,10,1,0,10,10,0,1,13.80596923828125,13.37602710723877,2.0293777,0.46405447,0.49191612,0.04402942,3.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0
375,11,1,0,11,11,0,1,10.902949333190918,10.885388374328613,2.2088213,0.44153863,0.4882767,0.0701847,3.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0
376,11,1,0,11,11,0,1,9.965765953063965,9.87962818145752,2.1216607,0.4396244,0.49024177,0.070133835,4.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0
377,12,1,0,12,12,0,1,9.529247283935547,9.435739517211914,1.9349686,0.44327676,0.49194714,0.064776056,3.0,3.0,4.0,3.0,1.0,3.0,0.0,1.0
378,12,1,0,12,12,0,1,11.111145973205566,11.262110710144043,1.9186114,0.44219613,0.49317366,0.06463016,4.0,3.0,4.0,3.0,1.0,2.0,0.0,1.0
379,13,1,0,13,13,0,1,11.064621925354004,10.902597427368164,1.7982559,0.44714928,0.4959274,0.05692328,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0
380,13,1,0,13,13,0,1,12.196826934814453,12.223610877990723,1.9009356,0.44524577,0.49437654,0.060377683,4.0,3.0,4.0,3.0,2.0,2.0,0.0,1.0
381,14,1,0,14,14,0,1,10.177857398986816,9.92467212677002,1.9615011,0.43794876,0.48622575,0.07582543,4.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0
382,14,1,0,14,14,0,1,11.917135238647461,11.642547607421875,1.8624983,0.43761396,0.48501107,0.077374995,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
383,15,1,0,15,15,0,1,10.995346069335938,10.457472801208496,2.4575949,0.44585085,0.4599649,0.09418424,3.0,3.0,4.0,3.0,2.0,2.0,0.0,0.0
384,15,1,0,15,15,0,1,12.769124984741211,11.966453552246094,2.4472408,0.44585064,0.4590933,0.09505606,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
385,16,1,0,16,16,0,1,10.832991600036621,10.590927124023438,1.8428061,0.45004767,0.49795508,0.051997233,2.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
386,16,1,0,16,16,0,1,9.893775939941406,9.60933780670166,2.1416805,0.4494031,0.49830487,0.05229197,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
387,17,1,0,17,17,1,1,7.683742046356201,7.494597434997559,2.6724768,0.4401224,0.4940178,0.06585983,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
388,17,1,0,17,17,1,1,10.892855644226074,10.687501907348633,2.5590158,0.43871397,0.4928816,0.06840452,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
389,18,1,0,18,18,1,1,9.95314884185791,10.17605209350586,2.1763425,0.42672402,0.4510154,0.12226059,4.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0
390,18,1,0,18,18,1,1,11.836133003234863,11.848539352416992,2.0007398,0.4276047,0.4494125,0.12298273,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
391,19,1,0,19,19,1,1,13.002605438232422,12.868793487548828,1.6230627,0.42641518,0.48434308,0.08924174,4.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0
392,19,1,0,19,19,1,1,11.676554679870605,11.599778175354004,1.5716498,0.42593834,0.48323023,0.09083141,4.0,3.0,4.0,2.0,1.0,3.0,0.0,1.0
393,20,1,0,20,20,0,1,13.799233436584473,13.598963737487793,1.5615132,0.43941957,0.48410627,0.07647414,4.0,2.0,4.0,2.0,2.0,3.0,0.0,1.0
394,20,1,0,20,20,0,1,10.965076446533203,10.781342506408691,1.6060945,0.4429912,0.48339364,0.0736152,3.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0
395,21,1,0,21,21,0,1,12.352619171142578,12.221696853637695,1.5756977,0.4502739,0.48128507,0.06844097,4.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0
396,21,1,0,21,21,0,1,10.45004653930664,9.941555976867676,1.4694793,0.44831273,0.4823747,0.06931255,4.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0
397,22,1,0,22,22,0,1,15.260512351989746,15.08532428741455,1.3085327,0.45233676,0.4875719,0.060091328,4.0,3.0,3.0,2.0,2.0,5.0,0.0,1.0
398,22,1,0,22,22,0,1,11.765817642211914,11.507661819458008,1.2901654,0.45342082,0.48962614,0.056952953,4.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0
399,23,1,0,23,23,0,1,12.9564790725708,12.680609703063965,1.2409972,0.4666229,0.49003252,0.04334452,3.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0
400,23,1,0,23,23,0,1,9.523382186889648,9.349637985229492,1.3120956,0.46706668,0.49087638,0.04205699,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0
401,24,0,1,0,0,0,1,9.589856147766113,9.319371223449707,3.3813574,0.45441717,0.48667294,0.05890987,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0
402,24,0,1,0,0,0,1,9.091649055480957,9.27925968170166,3.7099175,0.45581114,0.48548496,0.058703914,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0
403,25,0,1,1,1,0,1,7.750374794006348,7.390383720397949,3.9187317,0.47368196,0.49227187,0.03404621,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
404,25,0,1,1,1,0,1,6.152393341064453,6.339105606079102,4.2077003,0.4734641,0.49268195,0.033853963,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0
405,26,0,1,2,2,0,1,6.4470953941345215,6.296342849731445,4.150607,0.46825308,0.4956127,0.036134128,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
406,26,0,1,2,2,0,1,5.153439044952393,5.118863582611084,4.3519864,0.46771252,0.4965482,0.035739284,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
407,27,0,1,3,3,0,1,6.086991786956787,5.894112586975098,4.073851,0.4722467,0.49936184,0.028391352,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
408,27,0,1,3,3,0,1,5.587650299072266,4.871658802032471,4.350328,0.47210306,0.4996318,0.02826514,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
409,28,0,1,4,4,0,1,4.799887180328369,4.072321891784668,4.4759994,0.46956134,0.5009956,0.029443095,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
410,28,0,1,4,4,0,1,5.305769920349121,4.96583890914917,4.6579967,0.47033262,0.4998489,0.029818418,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
411,29,0,1,5,5,0,1,4.388557434082031,3.716576099395752,5.2941747,0.48704138,0.49009162,0.022867031,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
412,29,0,1,5,5,0,1,4.639103889465332,4.202289581298828,5.395331,0.4881747,0.48835257,0.0234728,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
413,30,0,1,6,6,0,1,6.458804607391357,6.014775276184082,4.8482885,0.443681,0.5006177,0.055701315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
414,30,0,1,6,6,0,1,6.742922306060791,6.6466474533081055,4.753157,0.43901184,0.50016874,0.06081938,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
415,31,0,1,7,7,1,1,8.460166931152344,8.096786499023438,5.7715135,0.43207428,0.4772555,0.090670235,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0
416,31,0,1,7,7,1,1,9.920835494995117,8.907734870910645,5.168955,0.42723274,0.47996876,0.09279853,2.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0
417,32,0,1,8,8,1,1,12.100021362304688,11.847949028015137,3.3214674,0.42319545,0.4753752,0.10142932,3.0,4.0,4.0,4.0,5.0,2.0,1.0,1.0
418,32,0,1,8,8,1,1,10.447970390319824,9.621503829956055,2.815896,0.42115834,0.46765363,0.111187994,4.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0
419,33,0,1,9,9,1,1,13.118356704711914,13.05378532409668,2.8927872,0.42054906,0.4777678,0.10168313,4.0,4.0,5.0,5.0,4.0,3.0,1.0,1.0
420,33,0,1,9,9,1,1,14.430124282836914,14.476655960083008,2.872834,0.42209035,0.4767693,0.10114036,5.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0
421,34,0,1,10,10,0,1,12.898189544677734,12.756288528442383,2.729187,0.43516877,0.48753577,0.07729547,4.0,5.0,4.0,4.0,3.0,4.0,1.0,1.0
422,34,0,1,10,10,0,1,11.663069725036621,11.288717269897461,2.7020109,0.43989614,0.48759672,0.07250707,3.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0
423,35,0,1,11,11,0,1,10.849482536315918,10.496453285217285,2.3870056,0.4314014,0.4829543,0.08564431,4.0,4.0,3.0,3.0,2.0,2.0,0.0,1.0
424,35,0,1,11,11,0,1,11.043980598449707,10.342611312866211,2.7650278,0.4275179,0.4847102,0.08777196,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
425,36,0,1,12,12,0,1,9.129913330078125,8.852653503417969,3.221879,0.4257142,0.48518202,0.089103796,3.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
426,36,0,1,12,12,0,1,10.856877326965332,10.77291202545166,3.06477,0.42503652,0.48419246,0.09077103,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0
427,37,0,1,13,13,0,1,11.6793794631958,11.305633544921875,2.8545792,0.4284695,0.48559,0.08594053,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0
428,37,0,1,13,13,0,1,10.328254699707031,10.30457592010498,2.8986306,0.42774796,0.4845298,0.08772226,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
429,38,0,1,14,14,0,1,9.335680961608887,9.292193412780762,3.2195761,0.42492226,0.4809225,0.094155334,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
430,38,0,1,14,14,0,1,10.592151641845703,10.26324462890625,3.2835119,0.42459422,0.4828854,0.09252038,3.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0
431,39,0,1,15,15,0,1,12.107044219970703,11.88587760925293,4.320614,0.43474337,0.45415786,0.11109879,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
432,39,0,1,15,15,0,1,11.804697036743164,11.405183792114258,4.1926446,0.4345254,0.4520089,0.11346569,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
433,40,0,1,16,16,0,1,10.55936050415039,10.308731079101562,2.5116994,0.43180215,0.48897532,0.07922248,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
434,40,0,1,16,16,0,1,10.116110801696777,10.022281646728516,2.7782683,0.43250734,0.48779234,0.079700395,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0
435,41,0,1,17,17,1,1,10.249768257141113,10.020346641540527,3.4883873,0.4322165,0.48688647,0.08089705,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
436,41,0,1,17,17,1,1,11.394612312316895,10.843766212463379,3.338456,0.4311372,0.48635143,0.08251137,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
437,42,0,1,18,18,1,1,12.00545597076416,12.296488761901855,1.8020967,0.41860047,0.45299214,0.12840739,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
438,42,0,1,18,18,1,1,12.838592529296875,12.411584854125977,1.7549167,0.41964385,0.4517275,0.12862864,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
439,43,0,1,19,19,1,1,16.08544158935547,15.484686851501465,2.9373722,0.4244852,0.47833732,0.0971775,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0
440,43,0,1,19,19,1,1,14.682897567749023,14.627910614013672,2.710443,0.42383865,0.4773713,0.09879009,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
441,44,0,1,20,20,0,1,13.0629301071167,13.022873878479004,1.742934,0.42932153,0.47607353,0.09460497,4.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0
442,44,0,1,20,20,0,1,11.970520973205566,11.917924880981445,1.6706799,0.4313134,0.47684437,0.09184233,3.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0
443,45,0,1,21,21,0,1,11.327777862548828,11.202561378479004,1.8314475,0.43558663,0.48557365,0.078839764,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
444,45,0,1,21,21,0,1,11.452449798583984,11.368639945983887,2.0188873,0.4319293,0.48795408,0.08011666,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0
445,46,0,1,22,22,0,1,10.895583152770996,10.817001342773438,1.9369034,0.430111,0.48622075,0.0836683,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0
446,46,0,1,22,22,0,1,11.263598442077637,10.998111724853516,2.0089948,0.42871362,0.48707458,0.08421179,4.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0
447,47,0,1,23,23,0,1,12.417451858520508,12.355992317199707,1.7803009,0.4316284,0.48920777,0.079163864,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0
448,47,0,1,23,23,0,1,13.568341255187988,13.413325309753418,1.8616605,0.43121698,0.4902555,0.07852749,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0
449,24,0,1,0,0,0,1,11.963539123535156,11.580947875976562,2.6616485,0.450925,0.48697284,0.06210209,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0
450,24,0,1,0,0,0,1,11.20687198638916,11.017374992370605,2.9561627,0.45295635,0.48517945,0.061864182,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0
451,25,0,1,1,1,0,1,11.192192077636719,11.078341484069824,3.120636,0.4733928,0.49140945,0.035197727,3.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0
452,25,0,1,1,1,0,1,10.40278434753418,10.233046531677246,3.2925067,0.47365978,0.490448,0.03589224,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0
453,26,0,1,2,2,0,1,7.7404890060424805,7.690499782562256,3.352831,0.46869564,0.49270812,0.03859619,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0
454,26,0,1,2,2,0,1,9.323582649230957,9.266892433166504,3.5816011,0.4684259,0.49311522,0.0384589,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0
455,27,0,1,3,3,0,1,7.747713088989258,7.620716571807861,3.3388186,0.4714632,0.49641246,0.03212427,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0
456,27,0,1,3,3,0,1,7.51261568069458,7.268800258636475,3.5851393,0.47058117,0.49734673,0.032072157,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0
457,28,0,1,4,4,0,1,8.247978210449219,7.867024898529053,3.7238574,0.46722025,0.4996738,0.03310589,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0
458,28,0,1,4,4,0,1,7.698729038238525,7.285281658172607,4.0453115,0.46708348,0.49979433,0.03312224,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
459,29,0,1,5,5,0,1,6.128446578979492,5.436180591583252,4.941198,0.48608816,0.48883852,0.025073348,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
460,29,0,1,5,5,0,1,5.053110599517822,4.483739852905273,5.2363524,0.48703405,0.48766577,0.025300201,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
461,30,0,1,6,6,0,1,4.351334095001221,3.9358882904052734,4.745204,0.44058716,0.498909,0.060503896,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
462,30,0,1,6,6,0,1,4.231441497802734,3.9261066913604736,4.6758456,0.43726698,0.49936596,0.06336705,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
463,31,0,1,7,7,1,1,6.896414279937744,5.366167068481445,6.080296,0.43532225,0.47539753,0.08928026,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
464,31,0,1,7,7,1,1,7.776930332183838,7.00037145614624,5.891898,0.4278137,0.47874588,0.09344039,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
465,32,0,1,8,8,1,1,8.488804817199707,7.493987083435059,4.5844917,0.42298624,0.47818488,0.09882889,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
466,32,0,1,8,8,1,1,8.1355619430542,8.040526390075684,4.0040603,0.42331633,0.47189432,0.1047893,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
467,33,0,1,9,9,1,1,8.920706748962402,7.796796798706055,4.2469206,0.41977617,0.48349097,0.09673287,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
468,33,0,1,9,9,1,1,8.71113395690918,7.79569673538208,3.848474,0.41949558,0.481806,0.09869839,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
469,34,0,1,10,10,0,1,10.567354202270508,10.188312530517578,2.9771826,0.42831308,0.49215162,0.07953523,3.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0
470,34,0,1,10,10,0,1,9.763447761535645,9.45494556427002,2.9568446,0.4298105,0.49126148,0.07892799,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0
471,35,0,1,11,11,0,1,10.164467811584473,9.625956535339355,2.2965763,0.43270662,0.47704548,0.09024796,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0
472,35,0,1,11,11,0,1,9.825091361999512,9.786309242248535,2.0730155,0.43295595,0.478798,0.08824606,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
473,36,0,1,12,12,0,1,11.449429512023926,11.214737892150879,2.2209873,0.4332638,0.4850178,0.08171834,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0
474,36,0,1,12,12,0,1,11.507963180541992,11.290030479431152,2.140744,0.43250376,0.48720488,0.080291405,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
475,37,0,1,13,13,0,1,11.504758834838867,11.580368995666504,2.21904,0.4340359,0.4880542,0.07790994,4.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0
