scope,expert,soft_usage_mean,hard_count,hard_usage_ratio,route_entropy_mean,route_mean_distribution_entropy,effective_expert_number,max_expert_usage_ratio,min_expert_usage_ratio
expert,0,0.490713738041483,267,0.489010989010989,0.908622300730031,0.9304981965346757,2.535772175891806,0.490713738041483,0.09000166241188735
expert,1,0.4192846009146163,279,0.510989010989011,0.908622300730031,0.9304981965346757,2.535772175891806,0.490713738041483,0.09000166241188735
expert,2,0.09000166241188735,0,0.0,0.908622300730031,0.9304981965346757,2.535772175891806,0.490713738041483,0.09000166241188735
overall,all,1.0000000013679866,546,1.0,0.908622300730031,0.9304981965346757,2.535772175891806,0.490713738041483,0.09000166241188735
