sample_index,time_label,workday,holiday,hour,hour_bin,rush_hour,expert_id,mae_inv,mae_final,mean_abs_delta_env,route_weight_0,route_weight_1,route_weight_2,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7
192,15,1,0,15,15,0,0,13.277172088623047,13.217382431030273,2.960262,0.4583723,0.4337909,0.107836835,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0
193,16,1,0,16,16,0,1,11.093147277832031,11.10941219329834,1.9190674,0.4189156,0.48265514,0.09842923,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
194,16,1,0,16,16,0,1,11.626291275024414,11.285497665405273,1.9779161,0.4210887,0.48010376,0.09880755,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
195,17,1,0,17,17,1,1,11.333578109741211,10.997391700744629,1.8862882,0.42291644,0.47594377,0.101139784,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
196,17,1,0,17,17,1,1,9.628878593444824,9.635882377624512,1.8789684,0.42263633,0.47655407,0.10080957,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
197,18,1,0,18,18,1,1,10.58008861541748,10.347265243530273,2.0671117,0.4398261,0.4445756,0.11559833,3.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0
198,18,1,0,18,18,1,1,11.102012634277344,11.218000411987305,2.0898507,0.44010362,0.44676596,0.11313047,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
199,19,1,0,19,19,1,1,13.329437255859375,13.381067276000977,1.7954912,0.43170518,0.46272683,0.105568044,3.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0
200,19,1,0,19,19,1,1,10.888945579528809,11.066574096679688,1.7419868,0.42953548,0.46474978,0.10571474,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
201,20,1,0,20,20,0,1,8.747657775878906,8.598062515258789,1.7281489,0.4477461,0.45073032,0.10152355,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0
202,20,1,0,20,20,0,1,8.719325065612793,8.449149131774902,1.9876629,0.4465907,0.45246306,0.10094625,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0
203,21,1,0,21,21,0,0,8.438979148864746,8.251035690307617,2.3719308,0.46513802,0.44444853,0.09041338,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0
204,21,1,0,21,21,0,0,8.711084365844727,8.499649047851562,2.6253924,0.47167352,0.440897,0.08742957,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
205,22,1,0,22,22,0,0,7.862949848175049,7.700442790985107,2.6015835,0.45646396,0.45237356,0.091162555,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
206,22,1,0,22,22,0,1,12.618459701538086,12.09113883972168,2.6491485,0.4539219,0.45403594,0.09204208,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0
207,23,1,0,23,23,0,0,10.320697784423828,10.088727951049805,2.6516492,0.46053338,0.45403868,0.0854279,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0
208,23,1,0,23,23,0,0,10.711379051208496,10.626980781555176,2.74064,0.4623056,0.45259428,0.08510014,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
209,0,1,0,0,0,0,0,7.309399127960205,6.908686637878418,2.719094,0.5040868,0.42431936,0.071593806,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
210,0,1,0,0,0,0,0,27.376354217529297,27.485509872436523,3.0542133,0.5187211,0.41245863,0.06882028,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
211,1,1,0,1,1,0,0,13.003050804138184,12.667227745056152,3.7573762,0.6395984,0.31335607,0.047045484,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
212,1,1,0,1,1,0,0,15.648320198059082,14.291329383850098,3.5004153,0.64159554,0.31146827,0.046936173,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
213,2,1,0,2,2,0,0,7.077418327331543,6.633596897125244,3.6482084,0.6239174,0.32604074,0.050041847,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
214,2,1,0,2,2,0,0,5.204215049743652,4.70222806930542,3.8455305,0.64969003,0.3041508,0.046159178,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
215,3,1,0,3,3,0,0,4.058472633361816,3.565463066101074,3.8959723,0.69632334,0.26369417,0.03998252,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
216,3,1,0,3,3,0,0,4.698559761047363,4.145987510681152,4.04153,0.71586126,0.24666381,0.037474915,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
217,4,1,0,4,4,0,0,3.6667001247406006,3.184826374053955,4.1097727,0.71303594,0.24814138,0.038822737,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
218,4,1,0,4,4,0,0,3.2609145641326904,2.8583803176879883,4.1874585,0.739006,0.22567457,0.03531942,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
219,5,1,0,5,5,0,0,3.5701358318328857,3.004514694213867,4.2435484,0.82166225,0.15695308,0.021384735,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
220,5,1,0,5,5,0,0,3.642232894897461,3.0979433059692383,4.2481236,0.81712353,0.16081408,0.022062408,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
221,6,1,0,6,6,0,0,6.943412780761719,5.659558296203613,4.3900046,0.7957463,0.17605133,0.028202401,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
222,6,1,0,6,6,0,0,7.207813262939453,6.774759769439697,4.305456,0.79840356,0.17377111,0.027825307,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
223,7,1,0,7,7,1,0,9.760404586791992,9.496742248535156,3.4424078,0.45696434,0.4208886,0.12214709,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0
224,7,1,0,7,7,1,0,10.210352897644043,9.9162015914917,3.1580422,0.45682272,0.4204844,0.12269295,2.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0
225,8,1,0,8,8,1,0,13.202486991882324,13.008001327514648,2.989392,0.47677422,0.41490194,0.108323775,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0
226,8,1,0,8,8,1,0,13.9099702835083,13.7024564743042,2.7088776,0.46395147,0.4256706,0.11037793,4.0,4.0,5.0,5.0,4.0,2.0,1.0,1.0
227,9,1,0,9,9,1,0,17.86348533630371,17.367006301879883,2.408472,0.47937182,0.41430095,0.10632727,4.0,4.0,5.0,5.0,4.0,3.0,0.0,1.0
228,9,1,0,9,9,1,0,17.305198669433594,16.9373722076416,2.357264,0.45765474,0.4312797,0.11106567,4.0,5.0,5.0,4.0,3.0,3.0,1.0,1.0
229,10,1,0,10,10,0,0,16.8767147064209,16.66122055053711,2.6079676,0.46399277,0.44837433,0.08763284,3.0,4.0,3.0,4.0,2.0,3.0,0.0,1.0
230,10,1,0,10,10,0,1,12.414665222167969,11.908487319946289,2.5073745,0.4414985,0.466529,0.09197248,3.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0
231,11,1,0,11,11,0,1,11.48674488067627,11.408685684204102,2.6704473,0.4309821,0.47079536,0.09822255,3.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0
232,11,1,0,11,11,0,1,9.948714256286621,9.843132972717285,2.5715735,0.43098354,0.47150683,0.09750962,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0
233,12,1,0,12,12,0,1,10.421481132507324,10.335871696472168,2.4446564,0.43380532,0.46784225,0.09835248,3.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0
234,12,1,0,12,12,0,1,10.098188400268555,10.034340858459473,2.3324327,0.42856976,0.4721449,0.099285394,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0
235,13,1,0,13,13,0,1,10.418582916259766,10.56056022644043,2.140042,0.4238089,0.47778562,0.098405525,3.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0
236,13,1,0,13,13,0,1,9.206332206726074,8.787684440612793,2.1902184,0.42296454,0.47790718,0.09912833,3.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0
237,14,1,0,14,14,0,1,12.59160041809082,12.343635559082031,2.4910276,0.43976,0.4621962,0.09804386,4.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0
238,14,1,0,14,14,0,1,8.56216812133789,8.279953002929688,2.5806665,0.44681978,0.45648193,0.096698254,3.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0
239,15,1,0,15,15,0,0,10.98997974395752,10.89596939086914,3.1745765,0.46724385,0.42946383,0.10329235,4.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
240,15,1,0,15,15,0,0,13.103287696838379,12.516973495483398,3.1425617,0.46806273,0.42874232,0.10319499,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
241,16,1,0,16,16,0,1,10.580941200256348,10.538671493530273,2.0167348,0.4200724,0.48338538,0.09654214,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0
242,16,1,0,16,16,0,1,9.101658821105957,8.990655899047852,2.1283417,0.42151543,0.48201913,0.096465364,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0
243,17,1,0,17,17,1,1,10.774696350097656,10.701297760009766,2.1194093,0.42071256,0.47971794,0.09956949,3.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0
244,17,1,0,17,17,1,1,12.618889808654785,12.65500545501709,2.080353,0.42059612,0.4796774,0.099726394,3.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0
245,18,1,0,18,18,1,1,14.37097454071045,14.485528945922852,1.956914,0.4394516,0.44737515,0.11317331,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0
246,18,1,0,18,18,1,1,15.05090618133545,14.927453994750977,1.7418094,0.4389121,0.44960114,0.11148671,3.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0
247,19,1,0,19,19,1,1,16.32176399230957,16.39023208618164,1.6031433,0.4317929,0.4633368,0.10487031,4.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0
248,19,1,0,19,19,1,1,16.659875869750977,16.603647232055664,1.5236856,0.42974237,0.4655775,0.104680106,3.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
249,20,1,0,20,20,0,1,13.811702728271484,13.855035781860352,1.4137752,0.43871507,0.45870942,0.10257555,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
250,20,1,0,20,20,0,1,11.666348457336426,11.519569396972656,1.5347022,0.4377888,0.4587564,0.103454836,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0
251,21,1,0,21,21,0,1,12.223660469055176,11.971372604370117,1.7148093,0.4302212,0.46737644,0.10240234,4.0,3.0,4.0,2.0,1.0,4.0,0.0,0.0
252,21,1,0,21,21,0,1,10.367956161499023,10.205365180969238,1.7631581,0.42721394,0.46930468,0.10348137,3.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0
253,22,1,0,22,22,0,1,10.476025581359863,10.320652961730957,1.7709638,0.42777798,0.47008803,0.10213391,4.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0
254,22,1,0,22,22,0,1,12.33426570892334,12.15564250946045,1.914954,0.42936376,0.4694105,0.1012258,3.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0
255,23,1,0,23,23,0,1,10.066580772399902,10.039552688598633,2.3594117,0.43521494,0.47219253,0.092592545,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0
256,23,1,0,23,23,0,0,10.18509578704834,9.912160873413086,2.628513,0.4573715,0.4549745,0.08765403,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0
257,0,1,0,0,0,0,0,7.9108076095581055,7.42083215713501,2.8631105,0.5244513,0.40616876,0.06937993,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
258,0,1,0,0,0,0,0,6.880286693572998,6.540053367614746,3.1326525,0.54782194,0.38656485,0.06561323,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0
259,1,1,0,1,1,0,0,4.750823974609375,4.331455707550049,3.5750518,0.6705935,0.28514302,0.044263452,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
260,1,1,0,1,1,0,0,5.080409526824951,4.744931221008301,3.7348807,0.6909369,0.26757574,0.041487303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261,2,1,0,2,2,0,0,4.2398552894592285,4.062790393829346,3.9360893,0.6902497,0.26783285,0.041917454,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
262,2,1,0,2,2,0,0,3.940279722213745,3.8619654178619385,4.0215077,0.7138538,0.2475569,0.03858933,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
263,3,1,0,3,3,0,0,4.040337562561035,3.840106248855591,4.0241394,0.7394202,0.22503309,0.035546705,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
264,3,1,0,3,3,0,0,4.0983099937438965,3.6222081184387207,4.202677,0.75895196,0.20785849,0.033189565,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
265,4,1,0,4,4,0,0,3.3327341079711914,3.1190450191497803,4.264036,0.7706753,0.19712566,0.032199033,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
266,4,1,0,4,4,0,0,3.9970340728759766,3.6151413917541504,4.244432,0.76728773,0.2001379,0.032574315,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
267,5,1,0,5,5,0,0,3.3991613388061523,2.8172860145568848,4.0185785,0.81726575,0.16053452,0.022199672,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
268,5,1,0,5,5,0,0,4.374801158905029,4.163817882537842,4.0134697,0.80448776,0.17203115,0.023481045,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
269,6,1,0,6,6,0,0,5.74221134185791,4.897617816925049,4.0486164,0.6020132,0.33845374,0.059533127,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
270,6,1,0,6,6,0,0,6.959301471710205,6.337155818939209,3.8870552,0.5380033,0.3904041,0.07159257,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0
271,7,1,0,7,7,1,0,9.195866584777832,9.10864543914795,3.1747284,0.44362313,0.43594578,0.12043105,2.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0
272,7,1,0,7,7,1,0,10.834514617919922,10.676460266113281,3.0242996,0.4441189,0.4356903,0.12019077,3.0,3.0,4.0,4.0,3.0,2.0,0.0,1.0
273,8,1,0,8,8,1,1,13.553531646728516,13.109719276428223,2.638258,0.4415112,0.44994524,0.10854352,4.0,3.0,5.0,5.0,4.0,4.0,0.0,1.0
274,8,1,0,8,8,1,1,13.175044059753418,13.204660415649414,2.4321296,0.4373224,0.45258555,0.11009203,5.0,4.0,5.0,5.0,5.0,3.0,1.0,0.0
275,9,1,0,9,9,1,0,20.13161277770996,19.77789878845215,2.2206583,0.46522433,0.4323603,0.10241536,5.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0
276,9,1,0,9,9,1,0,15.617288589477539,15.72606372833252,2.1838226,0.46003503,0.43634483,0.103620194,4.0,5.0,5.0,4.0,3.0,3.0,0.0,1.0
277,10,1,0,10,10,0,0,12.419020652770996,12.388323783874512,2.1001644,0.46490508,0.45313165,0.08196324,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0
278,10,1,0,10,10,0,1,12.139598846435547,11.720768928527832,2.042018,0.43979245,0.4717753,0.08843224,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0
279,11,1,0,11,11,0,1,9.681733131408691,9.624773979187012,2.0196517,0.41914138,0.48308283,0.097775705,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
280,11,1,0,11,11,0,1,10.817776679992676,10.621297836303711,2.031119,0.4197432,0.48292148,0.0973353,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
281,12,1,0,12,12,0,1,10.96406364440918,10.729604721069336,2.0351603,0.42137444,0.48041394,0.09821158,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0
282,12,1,0,12,12,0,1,9.55793285369873,9.225266456604004,2.0588663,0.42236006,0.47944844,0.0981915,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
283,13,1,0,13,13,0,1,10.017974853515625,9.856439590454102,1.9983385,0.42380553,0.4804671,0.095727414,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
284,13,1,0,13,13,0,1,9.846062660217285,9.745177268981934,2.0284736,0.4222051,0.4814281,0.09636684,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
285,14,1,0,14,14,0,0,10.148824691772461,9.452912330627441,2.4728146,0.45923802,0.4483442,0.09241778,4.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0
286,14,1,0,14,14,0,0,9.84202766418457,9.773181915283203,2.4874568,0.46166083,0.4471566,0.09118257,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0
287,15,1,0,15,15,0,0,9.908795356750488,9.60116958618164,3.1793563,0.4666672,0.43063965,0.10269314,3.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0
288,15,1,0,15,15,0,0,10.971311569213867,10.293089866638184,3.2846308,0.4726031,0.42526984,0.10212707,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
289,16,1,0,16,16,0,1,9.953731536865234,9.681798934936523,1.9192978,0.41717112,0.48821798,0.094611004,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
290,16,1,0,16,16,0,1,10.678194046020508,10.63819694519043,2.0339994,0.41729492,0.48765135,0.09505367,2.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0
291,17,1,0,17,17,1,1,9.598287582397461,9.542988777160645,2.1984904,0.4150773,0.48668376,0.09823898,3.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0
292,17,1,0,17,17,1,1,10.450510025024414,10.240680694580078,2.0567958,0.41200623,0.48933962,0.0986542,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
293,18,1,0,18,18,1,1,12.822875022888184,12.67985725402832,2.2327938,0.42824876,0.45902517,0.112726025,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0
294,18,1,0,18,18,1,1,12.786971092224121,12.422934532165527,1.9970571,0.42885146,0.4594112,0.111737266,4.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0
295,19,1,0,19,19,1,1,12.357203483581543,12.088648796081543,1.6631583,0.4225672,0.47381508,0.10361768,3.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0
296,19,1,0,19,19,1,1,14.18466854095459,14.058747291564941,1.5947769,0.42134517,0.4748308,0.103823945,4.0,3.0,4.0,3.0,2.0,2.0,0.0,1.0
297,20,1,0,20,20,0,1,11.89340591430664,11.905887603759766,1.588742,0.42547187,0.47275242,0.10177569,4.0,3.0,4.0,2.0,1.0,3.0,0.0,1.0
298,20,1,0,20,20,0,1,10.460494995117188,10.279233932495117,1.7328683,0.42302245,0.47426823,0.102709375,4.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0
299,21,1,0,21,21,0,1,9.547331809997559,9.285758972167969,1.724618,0.4196819,0.481711,0.09860707,4.0,3.0,4.0,3.0,2.0,5.0,0.0,0.0
300,21,1,0,21,21,0,1,13.376626968383789,13.119932174682617,1.6666282,0.41641927,0.48388746,0.099693276,3.0,3.0,4.0,3.0,1.0,4.0,0.0,1.0
301,22,1,0,22,22,0,1,11.293684005737305,11.178315162658691,1.609363,0.42750165,0.4767793,0.09571905,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0
302,22,1,0,22,22,0,1,9.954211235046387,9.546769142150879,1.6620566,0.4349766,0.47048154,0.09454188,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0
303,23,1,0,23,23,0,0,10.806035041809082,10.525531768798828,1.994237,0.46581516,0.45233792,0.08184696,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0
304,23,1,0,23,23,0,0,9.513428688049316,9.528142929077148,2.1514964,0.47058576,0.44743246,0.08198176,2.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0
305,0,1,0,0,0,0,0,8.213461875915527,8.044672012329102,2.2809107,0.48831466,0.43633354,0.07535182,3.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0
306,0,1,0,0,0,0,0,7.477777004241943,7.313950538635254,2.5676856,0.4983093,0.42839703,0.073293686,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0
307,1,1,0,1,1,0,0,6.7184953689575195,6.480370044708252,3.105748,0.60784066,0.3398765,0.052282855,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
308,1,1,0,1,1,0,0,5.383710861206055,5.269415855407715,3.4662921,0.64137274,0.3109157,0.047711626,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
309,2,1,0,2,2,0,0,5.413100242614746,5.22225284576416,3.5905108,0.63834864,0.31280172,0.048849646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,2,1,0,2,2,0,0,4.833810329437256,4.547494411468506,3.7586863,0.6645988,0.29038036,0.04502082,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
311,3,1,0,3,3,0,0,3.738696336746216,3.6492557525634766,3.7659452,0.68756497,0.27033025,0.042104803,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
312,3,1,0,3,3,0,0,4.342019081115723,3.9803149700164795,3.895181,0.7047442,0.25544718,0.039808594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
313,4,1,0,4,4,0,0,4.21832799911499,3.8449759483337402,3.967666,0.7194317,0.24198669,0.03858159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
314,4,1,0,4,4,0,0,4.03767728805542,3.603684425354004,3.9705265,0.72557753,0.23661667,0.037805818,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
315,5,1,0,5,5,0,0,3.383777618408203,2.7898170948028564,3.8898737,0.8102932,0.16689612,0.022810701,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
316,5,1,0,5,5,0,0,4.348491668701172,3.7963528633117676,3.8931603,0.80485857,0.1718319,0.023309452,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
317,6,1,0,6,6,0,0,5.3316731452941895,5.340313911437988,4.153338,0.5907526,0.34611282,0.06313463,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
318,6,1,0,6,6,0,0,6.689583778381348,5.583461284637451,4.0677166,0.5222685,0.40106368,0.076667845,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
319,7,1,0,7,7,1,0,8.104503631591797,7.2688727378845215,3.2437668,0.4467627,0.4322709,0.12096632,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0
320,7,1,0,7,7,1,0,9.703340530395508,9.232904434204102,3.0364332,0.44653022,0.43261027,0.12085946,2.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0
321,8,1,0,8,8,1,0,12.036444664001465,11.389750480651855,2.8142354,0.44886267,0.44405144,0.1070859,4.0,4.0,4.0,5.0,3.0,3.0,1.0,1.0
322,8,1,0,8,8,1,1,11.96786117553711,11.620628356933594,2.5640545,0.44167522,0.44815364,0.110171154,5.0,4.0,5.0,5.0,5.0,3.0,0.0,1.0
323,9,1,0,9,9,1,1,15.18431568145752,14.788350105285645,2.1922708,0.44291568,0.4470482,0.11003613,5.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0
324,9,1,0,9,9,1,1,12.962188720703125,12.911510467529297,2.188865,0.44321597,0.44821253,0.10857141,4.0,5.0,5.0,4.0,3.0,3.0,1.0,1.0
325,10,1,0,10,10,0,0,9.62574291229248,9.35464096069336,2.0963202,0.47499922,0.4442585,0.080742344,4.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0
326,10,1,0,10,10,0,1,10.612874031066895,10.529268264770508,1.9428769,0.4463258,0.46582767,0.08784648,3.0,4.0,4.0,3.0,3.0,2.0,0.0,1.0
327,11,1,0,11,11,0,1,9.828204154968262,9.811081886291504,1.9023498,0.42511168,0.4777743,0.09711408,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0
328,11,1,0,11,11,0,1,9.155524253845215,8.893515586853027,1.9125775,0.42356005,0.4793311,0.09710884,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0
329,12,1,0,12,12,0,1,9.85015869140625,9.745136260986328,1.8876549,0.42419735,0.47864866,0.097154014,4.0,3.0,4.0,3.0,2.0,2.0,0.0,1.0
330,12,1,0,12,12,0,1,10.73654556274414,10.594978332519531,1.9563388,0.4259545,0.47725707,0.096788496,3.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0
331,13,1,0,13,13,0,1,9.243704795837402,9.15451431274414,2.0088818,0.4330979,0.47417313,0.09272899,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
332,13,1,0,13,13,0,1,8.788455963134766,8.605094909667969,2.069429,0.42623827,0.47905678,0.09470495,3.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0
333,14,1,0,14,14,0,1,10.31338119506836,9.989433288574219,2.4068532,0.44478887,0.4614068,0.0938043,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0
334,14,1,0,14,14,0,1,9.735891342163086,9.388677597045898,2.3009222,0.44313973,0.46254528,0.09431508,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0
335,15,1,0,15,15,0,0,12.033401489257812,11.679339408874512,3.0261288,0.45557228,0.44106886,0.10335886,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
336,15,1,0,15,15,0,0,10.562848091125488,10.224066734313965,3.1200726,0.46312678,0.4349165,0.1019567,3.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0
337,16,1,0,16,16,0,1,11.742826461791992,11.609243392944336,1.9599866,0.42154914,0.48337412,0.09507674,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
338,16,1,0,16,16,0,1,10.85375690460205,10.651784896850586,2.0691006,0.42101443,0.4833584,0.09562718,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
339,17,1,0,17,17,1,1,9.746599197387695,9.465740203857422,2.1575377,0.4168605,0.48379603,0.09934347,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0
340,17,1,0,17,17,1,1,11.661417007446289,11.330586433410645,2.004982,0.41215584,0.488514,0.09933014,3.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0
341,18,1,0,18,18,1,1,11.751335144042969,11.434422492980957,2.4444053,0.42980912,0.455913,0.11427789,3.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0
342,18,1,0,18,18,1,1,12.03240966796875,11.803722381591797,2.1556258,0.43091848,0.4562767,0.112804815,3.0,2.0,4.0,2.0,2.0,3.0,0.0,1.0
343,19,1,0,19,19,1,1,11.387007713317871,11.187030792236328,1.6292523,0.41628632,0.47845805,0.1052556,3.0,2.0,3.0,2.0,2.0,4.0,0.0,1.0
344,19,1,0,19,19,1,1,12.370296478271484,12.28800106048584,1.5132096,0.4140908,0.48035276,0.10555639,4.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0
345,20,1,0,20,20,0,1,10.409797668457031,10.35261344909668,1.629426,0.42595032,0.4724184,0.101631254,4.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0
346,20,1,0,20,20,0,1,11.527088165283203,11.29736614227295,1.6623604,0.42844227,0.47214314,0.09941459,3.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0
347,21,1,0,21,21,0,1,11.020735740661621,11.006580352783203,1.7079599,0.42648554,0.47886536,0.09464919,4.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0
348,21,1,0,21,21,0,1,9.044551849365234,8.961174011230469,1.6308228,0.41690868,0.48593622,0.097155124,3.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0
