case	seed	status	run_name	best_epoch	best_val_loss	test_avg_mae	test_mixed_mae	route_head_mode	fpem_env_route_target_mode	fpem_force_uniform_route	fpem_env_rep_ablation	effective_expert_number	prototype_pairwise_cosine	loss_future_mi	loss_swap	detail
add_progressive_gmm_kmax3_common020	2024	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024	99	8.980688518948025	8.220052719116211	8.206157684326172	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.7818528232120334	NA	0.0	0.0	attempt=1
add_progressive_gmm_kmax6_common020	2024	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax6_common020_seed2024	84	9.047841098573473	8.360869884490967	8.344727516174316	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	5.025031010309855	NA	0.0	0.0	attempt=1
add_progressive_gmm_kmax6_common010	2024	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax6_common010_seed2024	93	9.066229104995728	8.358824253082275	8.340727806091309	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	4.989385609399704	NA	0.0	0.0	attempt=1
add_progressive_gmm_kmax3_common020	2024	SKIP_DONE	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024	99	8.980688518948025	8.220052719116211	8.206157684326172	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.7818528232120334	NA	0.0	0.0	summary.json already has finite test_avg_mae
add_progressive_gmm_kmax3_common020	2024	SKIP_DONE	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2024	99	8.980688518948025	8.220052719116211	8.206157684326172	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.7818528232120334	NA	0.0	0.0	summary.json already has finite test_avg_mae
add_progressive_gmm_kmax3_common020	2025	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2025	98	8.31358700328403	7.804407596588135	7.7929229736328125	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.717972605569022	NA	0.0	0.0	attempt=1
add_progressive_gmm_kmax3_common020	2026	OK	fpem_agcrn_aligned_pretrained_inv_input_add_module_validity_progressive_gmm_0720_add_progressive_gmm_kmax3_common020_seed2026	95	8.973851998647055	8.197439193725586	8.193609237670898	hyper_inv_film_proto_input_add	prediction_oracle	0.0	normal	2.782294416427612	NA	0.0	0.0	attempt=1
