scope,expert,soft_usage_mean,hard_count,hard_usage_ratio,route_entropy_mean,route_mean_distribution_entropy,effective_expert_number,max_expert_usage_ratio,min_expert_usage_ratio
expert,0,0.42731267579527565,51,0.09340659340659341,0.9772410367846681,0.9792568889609357,2.6624769905757812,0.4506154891117152,0.12207183697612295
expert,1,0.4506154891117152,495,0.9065934065934066,0.9772410367846681,0.9792568889609357,2.6624769905757812,0.4506154891117152,0.12207183697612295
expert,2,0.12207183697612295,0,0.0,0.9772410367846681,0.9792568889609357,2.6624769905757812,0.4506154891117152,0.12207183697612295
overall,all,1.0000000018831137,546,1.0,0.9772410367846681,0.9792568889609357,2.6624769905757812,0.4506154891117152,0.12207183697612295
