sample_index,time_label,workday,holiday,hour,hour_bin,rush_hour,expert_id,mae_inv,mae_final,mean_abs_delta_env,route_weight_0,route_weight_1,route_weight_2,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7
244,17,1,0,17,17,1,1,12.937845230102539,9.398032188415527,12.115476,0.3402866,0.37047783,0.28923553,3.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0
245,18,1,0,18,18,1,1,14.342660903930664,11.099242210388184,13.539247,0.33974564,0.37087494,0.28937942,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0
246,18,1,0,18,18,1,1,15.01195240020752,11.053875923156738,15.095903,0.33979523,0.37037635,0.28982845,3.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0
247,19,1,0,19,19,1,1,16.092626571655273,11.31004524230957,16.131733,0.33945018,0.37088773,0.2896621,4.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0
248,19,1,0,19,19,1,1,16.522899627685547,10.777544021606445,17.858345,0.33929634,0.37009987,0.29060376,3.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0
249,20,1,0,20,20,0,1,13.947225570678711,9.990554809570312,16.637629,0.34019887,0.37048414,0.28931695,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
250,20,1,0,20,20,0,1,12.02522087097168,8.471895217895508,15.640347,0.34008795,0.37045398,0.28945804,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0
251,21,1,0,21,21,0,1,12.281511306762695,9.086828231811523,15.204434,0.33973223,0.37073278,0.28953493,4.0,3.0,4.0,2.0,1.0,4.0,0.0,0.0
252,21,1,0,21,21,0,1,10.389405250549316,7.496056079864502,14.105344,0.3399408,0.370842,0.2892172,3.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0
253,22,1,0,22,22,0,1,10.466552734375,8.429888725280762,13.855858,0.34005508,0.37098745,0.28895742,4.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0
254,22,1,0,22,22,0,1,12.381537437438965,8.846918106079102,13.99208,0.33988416,0.37078372,0.28933212,3.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0
255,23,1,0,23,23,0,1,10.150907516479492,7.716335773468018,13.326546,0.34027857,0.37053272,0.28918874,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0
256,23,1,0,23,23,0,1,10.697347640991211,7.8619794845581055,12.814908,0.34033668,0.3702429,0.28942043,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0
257,0,1,0,0,0,0,1,7.710363388061523,6.2753753662109375,10.85208,0.34078243,0.36997056,0.28924698,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
258,0,1,0,0,0,0,1,6.948186874389648,5.7642388343811035,10.2717905,0.34080765,0.37001473,0.28917763,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0
259,1,1,0,1,1,0,1,4.843944072723389,4.234924793243408,10.125439,0.34141922,0.3700007,0.2885801,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
260,1,1,0,1,1,0,1,5.281688690185547,4.360524654388428,9.291308,0.34181148,0.36960018,0.28858832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261,2,1,0,2,2,0,1,4.264053821563721,4.131124019622803,9.054638,0.3420051,0.3694995,0.28849545,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
262,2,1,0,2,2,0,1,4.024719715118408,3.675353527069092,8.933941,0.34195718,0.36947754,0.2885653,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
263,3,1,0,3,3,0,1,4.149400234222412,3.708810806274414,8.968232,0.34184813,0.36956215,0.28858972,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
264,3,1,0,3,3,0,1,4.487475872039795,3.7580530643463135,8.880772,0.34184727,0.3695403,0.28861246,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
265,4,1,0,4,4,0,1,3.464714288711548,3.2599565982818604,8.884353,0.3418581,0.3695032,0.2886387,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
266,4,1,0,4,4,0,1,3.801745653152466,3.6176352500915527,8.840069,0.3418191,0.36948803,0.2886928,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
267,5,1,0,5,5,0,1,3.45442271232605,2.8593344688415527,9.035321,0.34153068,0.36967698,0.28879237,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
268,5,1,0,5,5,0,1,4.119447231292725,4.16639518737793,9.139215,0.34142905,0.36952332,0.28904766,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
269,6,1,0,6,6,0,1,5.9904022216796875,5.181565284729004,8.781283,0.34044924,0.37002304,0.2895277,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
270,6,1,0,6,6,0,1,7.2561469078063965,5.735060214996338,9.490907,0.3403261,0.3702724,0.2894015,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0
271,7,1,0,7,7,1,1,9.774669647216797,7.148135185241699,11.997401,0.33966377,0.3711851,0.28915113,2.0,1.0,3.0,3.0,3.0,2.0,0.0,1.0
272,7,1,0,7,7,1,1,11.20279598236084,8.874441146850586,12.530971,0.34024903,0.37096667,0.2887843,3.0,3.0,4.0,4.0,3.0,2.0,0.0,1.0
273,8,1,0,8,8,1,1,13.521040916442871,10.2920503616333,15.0664015,0.34017366,0.37001637,0.28980997,4.0,3.0,5.0,5.0,4.0,4.0,0.0,1.0
274,8,1,0,8,8,1,1,13.145204544067383,10.126327514648438,14.973098,0.3396868,0.37039495,0.28991824,5.0,4.0,5.0,5.0,5.0,3.0,1.0,0.0
275,9,1,0,9,9,1,1,20.3156795501709,15.666829109191895,14.433419,0.3394456,0.3707284,0.28982607,5.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0
276,9,1,0,9,9,1,1,15.641400337219238,12.348464965820312,13.613089,0.33910337,0.37108356,0.28981313,4.0,5.0,5.0,4.0,3.0,3.0,0.0,1.0
277,10,1,0,10,10,0,1,12.282268524169922,9.973729133605957,12.96614,0.33921733,0.37125403,0.2895286,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0
278,10,1,0,10,10,0,1,12.523557662963867,8.542951583862305,12.555769,0.3395671,0.37066025,0.28977263,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0
279,11,1,0,11,11,0,1,10.193765640258789,7.808546543121338,11.958877,0.33993274,0.37035072,0.2897165,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
280,11,1,0,11,11,0,1,10.819942474365234,9.737358093261719,11.739638,0.33998385,0.37042665,0.2895895,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
281,12,1,0,12,12,0,1,10.992316246032715,8.08298110961914,11.6785965,0.34002092,0.37031525,0.2896638,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0
282,12,1,0,12,12,0,1,9.44248104095459,7.886859893798828,11.804592,0.34001616,0.37033775,0.2896461,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
283,13,1,0,13,13,0,1,10.11078929901123,8.182027816772461,11.767085,0.34009394,0.37005723,0.28984886,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
284,13,1,0,13,13,0,1,10.094286918640137,8.102262496948242,11.946936,0.340295,0.37022647,0.28947854,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
285,14,1,0,14,14,0,1,10.015525817871094,8.33462905883789,11.730534,0.33996537,0.37014574,0.2898889,4.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0
286,14,1,0,14,14,0,1,9.864049911499023,9.069686889648438,11.704228,0.33999336,0.37062842,0.2893782,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0
287,15,1,0,15,15,0,1,9.988469123840332,8.478132247924805,12.082385,0.33996817,0.37063068,0.28940114,3.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0
288,15,1,0,15,15,0,1,10.897246360778809,8.718897819519043,12.589424,0.33988973,0.3705516,0.28955868,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
289,16,1,0,16,16,0,1,10.003716468811035,8.108092308044434,12.031421,0.33996508,0.37047142,0.2895635,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
290,16,1,0,16,16,0,1,11.190603256225586,8.973793029785156,12.049539,0.34049532,0.37016016,0.28934446,2.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0
291,17,1,0,17,17,1,1,9.425596237182617,8.19709300994873,11.627646,0.3401069,0.37044975,0.28944328,3.0,2.0,3.0,2.0,1.0,3.0,0.0,0.0
292,17,1,0,17,17,1,1,10.735629081726074,7.792665958404541,12.031032,0.3402385,0.3703117,0.2894498,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
293,18,1,0,18,18,1,1,12.770867347717285,10.440091133117676,13.280109,0.34006786,0.37042737,0.2895048,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0
294,18,1,0,18,18,1,1,12.74049186706543,9.276748657226562,14.157563,0.33959284,0.37052286,0.28988433,4.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0
295,19,1,0,19,19,1,1,12.604177474975586,8.85993766784668,14.457499,0.33976737,0.3704723,0.28976032,3.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0
296,19,1,0,19,19,1,1,14.481675148010254,11.316889762878418,14.531042,0.3393966,0.37073013,0.28987324,4.0,3.0,4.0,3.0,2.0,2.0,0.0,1.0
297,20,1,0,20,20,0,1,11.480536460876465,8.679130554199219,14.431649,0.33967194,0.37072387,0.28960422,4.0,3.0,4.0,2.0,1.0,3.0,0.0,1.0
298,20,1,0,20,20,0,1,10.167654037475586,8.376307487487793,13.889013,0.33989677,0.37049705,0.2896062,4.0,3.0,4.0,2.0,2.0,3.0,1.0,0.0
299,21,1,0,21,21,0,1,9.728914260864258,7.710719108581543,14.735466,0.3400246,0.37070456,0.28927085,4.0,3.0,4.0,3.0,2.0,5.0,0.0,0.0
300,21,1,0,21,21,0,1,13.704716682434082,8.997692108154297,15.133585,0.33961627,0.37124252,0.28914118,3.0,3.0,4.0,3.0,1.0,4.0,0.0,1.0
301,22,1,0,22,22,0,1,11.461893081665039,8.128303527832031,14.447065,0.33949247,0.3714854,0.28902212,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0
302,22,1,0,22,22,0,1,9.96795654296875,7.022423267364502,13.978467,0.33957478,0.3710374,0.2893878,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0
303,23,1,0,23,23,0,1,10.988672256469727,8.703798294067383,13.827432,0.33987916,0.37086678,0.28925404,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0
304,23,1,0,23,23,0,1,9.45622730255127,6.827515125274658,13.082292,0.34002724,0.37068725,0.28928545,2.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0
305,0,1,0,0,0,0,1,8.107739448547363,6.288766860961914,11.937752,0.3403144,0.3705105,0.28917512,3.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0
306,0,1,0,0,0,0,1,7.688165664672852,6.678810119628906,10.803965,0.34074736,0.36998132,0.2892713,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0
307,1,1,0,1,1,0,1,6.879221439361572,5.2790985107421875,10.173218,0.34090337,0.37022513,0.2888715,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
308,1,1,0,1,1,0,1,5.816380500793457,4.850292682647705,9.823657,0.34131074,0.37004593,0.28864336,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
309,2,1,0,2,2,0,1,5.721770286560059,4.944906234741211,9.096075,0.3416091,0.3698022,0.28858873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,2,1,0,2,2,0,1,5.0258355140686035,4.195746421813965,9.337331,0.34187156,0.36975455,0.28837392,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
311,3,1,0,3,3,0,1,3.8805136680603027,3.5129802227020264,8.829261,0.34176296,0.3695829,0.2886541,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
312,3,1,0,3,3,0,1,4.315613269805908,3.903207540512085,8.911891,0.34175944,0.36956915,0.2886714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
313,4,1,0,4,4,0,1,4.129269599914551,3.7285447120666504,8.978667,0.34169516,0.36947137,0.28883347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
314,4,1,0,4,4,0,1,4.137429714202881,3.60675048828125,8.848298,0.34167525,0.36958066,0.28874406,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
315,5,1,0,5,5,0,1,3.598804473876953,2.7634737491607666,8.911731,0.34152073,0.369429,0.28905025,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
316,5,1,0,5,5,0,1,4.646118640899658,3.4530622959136963,9.047363,0.34132728,0.36943984,0.28923288,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
317,6,1,0,6,6,0,1,5.827149391174316,5.544713973999023,8.97941,0.34041947,0.36977017,0.28981033,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
318,6,1,0,6,6,0,1,7.189423561096191,5.1784281730651855,9.502839,0.3402447,0.37010086,0.2896544,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
319,7,1,0,7,7,1,1,8.074333190917969,6.568696022033691,11.309458,0.34007758,0.3708298,0.28909263,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0
320,7,1,0,7,7,1,1,10.249818801879883,8.01171588897705,12.481397,0.34022638,0.3709799,0.28879374,2.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0
321,8,1,0,8,8,1,1,12.304974555969238,9.067937850952148,14.814823,0.34018648,0.37022153,0.289592,4.0,4.0,4.0,5.0,3.0,3.0,1.0,1.0
322,8,1,0,8,8,1,1,12.108855247497559,8.42550277709961,14.818371,0.33988717,0.3701575,0.2899553,5.0,4.0,5.0,5.0,5.0,3.0,0.0,1.0
323,9,1,0,9,9,1,1,15.322518348693848,11.29310417175293,14.425695,0.33950245,0.37053797,0.28995958,5.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0
324,9,1,0,9,9,1,1,12.768349647521973,11.059320449829102,13.056265,0.33950672,0.3707239,0.28976938,4.0,5.0,5.0,4.0,3.0,3.0,1.0,1.0
325,10,1,0,10,10,0,1,10.040266036987305,7.77513313293457,12.618582,0.3389103,0.37105682,0.2900329,4.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0
326,10,1,0,10,10,0,1,11.111281394958496,8.823156356811523,12.03863,0.3397723,0.3704656,0.28976208,3.0,4.0,4.0,3.0,3.0,2.0,0.0,1.0
327,11,1,0,11,11,0,1,10.026813507080078,8.040369987487793,11.739662,0.3399206,0.37016252,0.2899169,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0
328,11,1,0,11,11,0,1,9.465731620788574,8.406338691711426,11.574757,0.34020755,0.37007535,0.28971714,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0
329,12,1,0,12,12,0,1,9.996659278869629,7.89372444152832,11.538344,0.33994687,0.37020501,0.28984812,4.0,3.0,4.0,3.0,2.0,2.0,0.0,1.0
330,12,1,0,12,12,0,1,10.816361427307129,9.061870574951172,11.863977,0.34013584,0.37021232,0.28965187,3.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0
331,13,1,0,13,13,0,1,9.262702941894531,7.286816120147705,12.027698,0.33999005,0.37030962,0.28970036,4.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0
332,13,1,0,13,13,0,1,8.940926551818848,6.866392135620117,11.711557,0.3401634,0.3705681,0.28926846,3.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0
333,14,1,0,14,14,0,1,10.228314399719238,8.49035358428955,11.721628,0.34019098,0.37027556,0.28953347,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0
334,14,1,0,14,14,0,1,9.66245174407959,6.948312282562256,11.428664,0.34022045,0.3700017,0.28977785,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0
335,15,1,0,15,15,0,1,12.092059135437012,9.044925689697266,12.519231,0.3401509,0.37030333,0.2895458,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
336,15,1,0,15,15,0,1,10.465906143188477,7.023448944091797,12.5586815,0.34020177,0.37043694,0.28936136,3.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0
337,16,1,0,16,16,0,1,11.894309043884277,8.995523452758789,12.437778,0.34031242,0.37017113,0.28951648,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0
338,16,1,0,16,16,0,1,11.215865135192871,8.436506271362305,11.751381,0.34016323,0.37027746,0.2895593,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
339,17,1,0,17,17,1,1,10.205925941467285,7.6826982498168945,11.757489,0.34018415,0.3703784,0.28943747,2.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0
340,17,1,0,17,17,1,1,11.76159954071045,9.200981140136719,11.813005,0.3402068,0.37007436,0.28971884,3.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0
341,18,1,0,18,18,1,1,11.960296630859375,9.009037017822266,12.84864,0.33983865,0.37044704,0.2897143,3.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0
342,18,1,0,18,18,1,1,11.806041717529297,9.290019035339355,13.4500265,0.33966103,0.3706866,0.28965235,3.0,2.0,4.0,2.0,2.0,3.0,0.0,1.0
343,19,1,0,19,19,1,1,11.598013877868652,8.043142318725586,14.352557,0.33984777,0.37057656,0.28957567,3.0,2.0,3.0,2.0,2.0,4.0,0.0,1.0
344,19,1,0,19,19,1,1,12.223539352416992,9.210014343261719,14.502804,0.3393359,0.3709396,0.28972444,4.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0
345,20,1,0,20,20,0,1,10.521757125854492,8.865452766418457,13.934515,0.33960328,0.37089658,0.2895001,4.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0
346,20,1,0,20,20,0,1,11.813844680786133,8.567811965942383,14.078178,0.33972728,0.37083378,0.2894389,3.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0
347,21,1,0,21,21,0,1,11.04870891571045,8.275130271911621,14.604214,0.33978483,0.37101483,0.2892003,4.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0
348,21,1,0,21,21,0,1,9.205445289611816,7.359715461730957,14.272068,0.33979985,0.3708263,0.28937387,3.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0
349,22,1,0,22,22,0,1,12.015022277832031,9.43960952758789,14.235193,0.3396048,0.3710079,0.2893873,3.0,3.0,3.0,3.0,2.0,4.0,0.0,1.0
350,22,1,0,22,22,0,1,10.0631685256958,7.729559421539307,14.395298,0.33928764,0.37120143,0.28951094,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0
351,23,1,0,23,23,0,1,13.167484283447266,8.480459213256836,14.34178,0.33977327,0.3708354,0.28939134,2.0,3.0,2.0,3.0,1.0,3.0,0.0,0.0
352,23,1,0,23,23,0,1,10.147042274475098,7.077993869781494,13.0374365,0.3397175,0.37077537,0.28950712,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0
353,0,1,0,0,0,0,1,8.809610366821289,7.679723739624023,12.392439,0.33991304,0.37074026,0.28934672,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0
354,0,1,0,0,0,0,1,7.241668224334717,5.529356002807617,11.224353,0.3402946,0.3702811,0.28942427,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0
355,1,1,0,1,1,0,1,6.820818901062012,5.284541130065918,11.006056,0.34070945,0.37034962,0.2889409,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0
356,1,1,0,1,1,0,1,5.674292087554932,4.414632320404053,9.862645,0.34086543,0.36993796,0.28919667,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
357,2,1,0,2,2,0,1,5.63482666015625,4.8588547706604,9.347552,0.34126672,0.36986905,0.28886423,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
358,2,1,0,2,2,0,1,4.820578098297119,4.336791515350342,9.089923,0.34147924,0.3697523,0.28876844,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
359,3,1,0,3,3,0,1,4.8858256340026855,4.200059413909912,9.03374,0.34148544,0.36971083,0.28880373,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
360,3,1,0,3,3,0,1,4.3182759284973145,3.6533374786376953,8.991339,0.34144634,0.3695138,0.2890398,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
361,4,1,0,4,4,0,1,3.778695821762085,3.175424098968506,8.948086,0.34147173,0.3695387,0.28898957,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
362,4,1,0,4,4,0,1,3.505808115005493,3.2972559928894043,8.806299,0.34151635,0.36946064,0.28902298,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
363,5,1,0,5,5,0,1,4.512993812561035,3.2305166721343994,8.883229,0.34141502,0.3692681,0.28931686,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
364,5,1,0,5,5,0,1,3.914287805557251,3.4183380603790283,9.0100155,0.34134486,0.3691834,0.28947172,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
365,6,1,0,6,6,0,1,5.875883102416992,4.292819023132324,8.892299,0.34039894,0.36957946,0.29002166,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
366,6,1,0,6,6,0,1,7.044350624084473,5.7021870613098145,9.556637,0.34054068,0.3700152,0.28944412,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
367,7,1,0,7,7,1,1,9.979930877685547,7.867919921875,11.442761,0.33983493,0.37111485,0.28905025,2.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0
368,7,1,0,7,7,1,1,12.202465057373047,8.755843162536621,12.528213,0.34040082,0.3708539,0.28874528,3.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0
369,8,1,0,8,8,1,1,12.335613250732422,9.65698528289795,15.090676,0.34066284,0.369606,0.28973114,3.0,4.0,4.0,5.0,4.0,3.0,0.0,1.0
370,8,1,0,8,8,1,1,12.476764678955078,10.57305908203125,16.052628,0.33988452,0.3699343,0.29018113,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0
371,9,1,0,9,9,1,1,16.087430953979492,12.71396541595459,14.9187,0.34002516,0.37038326,0.2895916,5.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0
372,9,1,0,9,9,1,1,21.498018264770508,16.5600528717041,14.785637,0.33957866,0.37090573,0.28951558,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0
373,10,1,0,10,10,0,1,16.089160919189453,13.049542427062988,13.149016,0.33940998,0.3710066,0.28958338,4.0,5.0,4.0,5.0,2.0,3.0,0.0,1.0
374,10,1,0,10,10,0,1,13.947092056274414,11.210424423217773,12.075249,0.34004375,0.37034178,0.28961444,3.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0
375,11,1,0,11,11,0,1,11.139482498168945,8.412178039550781,12.271726,0.34015992,0.37005666,0.28978345,3.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0
376,11,1,0,11,11,0,1,9.754878044128418,7.726707458496094,11.714682,0.3399966,0.36990312,0.29010028,4.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0
377,12,1,0,12,12,0,1,9.65652847290039,8.022794723510742,11.515207,0.33996463,0.37007758,0.2899578,3.0,3.0,4.0,3.0,1.0,3.0,0.0,1.0
378,12,1,0,12,12,0,1,10.768853187561035,8.889436721801758,11.907536,0.34010834,0.37033847,0.28955314,4.0,3.0,4.0,3.0,1.0,2.0,0.0,1.0
379,13,1,0,13,13,0,1,11.073212623596191,9.089067459106445,12.041976,0.34004202,0.37016714,0.2897908,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0
380,13,1,0,13,13,0,1,12.468441009521484,9.0670747756958,12.238697,0.33996415,0.37058398,0.28945187,4.0,3.0,4.0,3.0,2.0,2.0,0.0,1.0
381,14,1,0,14,14,0,1,10.425312995910645,7.852921009063721,12.007879,0.33984336,0.37036967,0.28978696,4.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0
382,14,1,0,14,14,0,1,11.84069538116455,9.915157318115234,12.273874,0.3400377,0.37048292,0.28947937,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
383,15,1,0,15,15,0,1,10.809260368347168,7.783545017242432,12.650059,0.33974248,0.3705472,0.28971028,3.0,3.0,4.0,3.0,2.0,2.0,0.0,0.0
384,15,1,0,15,15,0,1,12.861371040344238,8.627178192138672,12.620626,0.3402198,0.37031886,0.28946128,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
385,16,1,0,16,16,0,1,10.858002662658691,7.825665473937988,12.017622,0.34007657,0.37054273,0.28938067,2.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
386,16,1,0,16,16,0,1,10.119388580322266,7.706636428833008,11.851147,0.3404681,0.370191,0.28934085,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
387,17,1,0,17,17,1,1,7.785965442657471,7.172079563140869,11.493072,0.3403067,0.3702568,0.2894365,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
388,17,1,0,17,17,1,1,11.099900245666504,8.727259635925293,12.067402,0.34025872,0.37007925,0.289662,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0
389,18,1,0,18,18,1,1,10.052001953125,8.199651718139648,13.248263,0.3398884,0.370518,0.28959364,4.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0
390,18,1,0,18,18,1,1,11.646658897399902,9.218535423278809,14.1468315,0.3397993,0.37058303,0.28961763,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0
391,19,1,0,19,19,1,1,13.043721199035645,9.58191204071045,14.712616,0.33949438,0.3708684,0.2896372,4.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0
392,19,1,0,19,19,1,1,11.565973281860352,8.364176750183105,14.760709,0.33988,0.37077057,0.28934944,4.0,3.0,4.0,2.0,1.0,3.0,0.0,1.0
393,20,1,0,20,20,0,1,14.143855094909668,10.845356941223145,15.364859,0.33976406,0.37074056,0.2894954,4.0,2.0,4.0,2.0,2.0,3.0,0.0,1.0
394,20,1,0,20,20,0,1,10.733940124511719,8.551300048828125,14.504053,0.33995205,0.37087232,0.28917566,3.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0
395,21,1,0,21,21,0,1,12.372063636779785,9.527174949645996,15.083609,0.33967608,0.37103304,0.28929088,4.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0
396,21,1,0,21,21,0,1,10.66529369354248,7.623237609863281,14.944895,0.3398144,0.37130925,0.28887638,4.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0
397,22,1,0,22,22,0,1,15.829575538635254,10.570709228515625,15.476136,0.33970883,0.37094843,0.28934276,4.0,3.0,3.0,2.0,2.0,5.0,0.0,1.0
398,22,1,0,22,22,0,1,12.088781356811523,8.53407096862793,14.670671,0.33984408,0.3707982,0.2893577,4.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0
399,23,1,0,23,23,0,1,12.330842018127441,9.753747940063477,14.678663,0.33976358,0.37088862,0.28934783,3.0,3.0,3.0,3.0,1.0,3.0,0.0,1.0
400,23,1,0,23,23,0,1,9.596738815307617,6.390206813812256,14.196434,0.33966902,0.37082145,0.28950953,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0
401,24,0,1,0,0,0,1,9.770752906799316,7.4196882247924805,13.47625,0.3402494,0.37091464,0.28883594,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0
402,24,0,1,0,0,0,1,9.26468563079834,7.244221210479736,12.325127,0.3402787,0.3708087,0.28891256,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0
