scope,expert,soft_usage_mean,hard_count,hard_usage_ratio,route_entropy_mean,route_mean_distribution_entropy,effective_expert_number,max_expert_usage_ratio,min_expert_usage_ratio
expert,0,0.34026425738474386,0,0.0,1.093549555632909,1.0935507091508787,2.9848536260732943,0.3702414529227512,0.28949428892834284
expert,1,0.3702414529227512,546,1.0,1.093549555632909,1.0935507091508787,2.9848536260732943,0.3702414529227512,0.28949428892834284
expert,2,0.28949428892834284,0,0.0,1.093549555632909,1.0935507091508787,2.9848536260732943,0.3702414529227512,0.28949428892834284
overall,all,0.9999999992358378,546,1.0,1.093549555632909,1.0935507091508787,2.9848536260732943,0.3702414529227512,0.28949428892834284
