sample_index,sample_mae,sample_mse
167,63.387027740478516,15358.8984375
168,63.38328170776367,15503.1923828125
169,64.94220733642578,15812.89453125
170,66.39418029785156,16063.162109375
171,62.972984313964844,15919.9287109375
172,63.31428527832031,15994.013671875
173,63.0041389465332,15953.509765625
174,63.413970947265625,16065.767578125
175,64.3081283569336,16324.99609375
176,64.67488098144531,16533.03515625
177,65.17304992675781,16707.751953125
178,65.4430923461914,16901.142578125
179,66.21104431152344,16999.595703125
180,65.76500701904297,16878.828125
181,65.66281127929688,16561.47265625
182,65.46418762207031,16247.080078125
183,64.53955841064453,15867.7822265625
184,64.32684326171875,15466.3720703125
185,63.483028411865234,15261.64453125
186,63.43495178222656,15091.34765625
187,63.06443405151367,15037.673828125
188,62.8798942565918,14659.4970703125
189,62.62848663330078,14548.3828125
190,62.86807632446289,14542.787109375
191,63.4511604309082,14618.9921875
192,63.06352615356445,14568.4521484375
193,62.51109313964844,14624.32421875
194,62.04214859008789,14630.96484375
195,61.798099517822266,14607.51171875
196,62.49612808227539,14639.8125
197,62.436866760253906,14610.052734375
198,62.085025787353516,14601.994140625
199,62.04212951660156,14497.90625
200,62.9943962097168,14574.6865234375
201,62.250675201416016,14635.455078125
202,62.23582458496094,14681.6396484375
203,63.158748626708984,14765.240234375
204,63.472198486328125,14909.3671875
205,62.540218353271484,14868.7412109375
206,63.698856353759766,15302.4404296875
207,63.264278411865234,15357.474609375
208,62.61790466308594,15195.1728515625
209,62.20962905883789,15321.5654296875
210,71.8407974243164,16343.1396484375
211,68.92239379882812,15916.39453125
212,63.44837951660156,15642.806640625
213,65.03688049316406,15859.056640625
214,64.63949584960938,16063.642578125
215,64.71435546875,16293.8349609375
216,65.63452911376953,16574.2109375
217,65.72911071777344,16897.337890625
218,65.6688232421875,17270.232421875
219,66.54122161865234,17880.3828125
220,67.45367431640625,18670.17578125
221,70.29006958007812,19451.609375
222,71.48526000976562,19982.10546875
223,71.7879409790039,19504.373046875
224,69.89777374267578,18146.8359375
225,67.65341186523438,16644.92578125
226,66.79369354248047,15896.322265625
227,66.08418273925781,15691.375
228,65.55260467529297,15231.7626953125
229,65.18061828613281,15097.267578125
230,62.81157684326172,14724.6591796875
231,61.96717834472656,14504.3916015625
232,61.53184509277344,14384.6396484375
233,62.233036041259766,14399.455078125
234,61.735660552978516,14480.9296875
235,62.00285339355469,14543.732421875
236,61.972129821777344,14562.8603515625
237,63.12009811401367,14665.63671875
238,62.695743560791016,14705.6162109375
239,63.222198486328125,14793.197265625
240,64.94131469726562,15038.482421875
241,65.24752044677734,15060.8046875
242,65.02792358398438,15133.912109375
243,63.815547943115234,15027.7236328125
244,64.67108917236328,15058.3603515625
245,64.51834106445312,14854.47265625
246,64.24171447753906,14671.2236328125
247,64.38946533203125,14629.017578125
248,64.53533172607422,14512.2412109375
249,63.660282135009766,14408.400390625
250,62.95988845825195,14306.6376953125
251,62.272090911865234,14270.080078125
252,62.57145690917969,14296.974609375
253,61.882041931152344,14241.1474609375
254,62.627052307128906,14404.3310546875
255,62.07817459106445,14543.482421875
256,63.2236213684082,14920.19921875
257,62.47832107543945,14946.6953125
258,62.44906234741211,15176.67578125
259,62.02458572387695,15381.4052734375
260,63.001190185546875,15621.2412109375
261,63.18989181518555,15901.5166015625
262,63.354286193847656,16182.2978515625
263,63.95645523071289,16490.904296875
264,64.52362823486328,16904.490234375
265,65.23849487304688,17328.43359375
266,65.79625701904297,17705.99609375
267,66.11180114746094,18077.92578125
268,67.20539855957031,18571.662109375
269,68.87654113769531,19119.955078125
270,70.03173065185547,19144.724609375
271,69.69872283935547,18213.533203125
272,66.98527526855469,16737.26171875
273,66.05066680908203,15409.3271484375
274,64.48401641845703,14803.900390625
275,66.27969360351562,15228.4912109375
276,64.75042724609375,14673.9638671875
277,62.844337463378906,14374.8701171875
278,62.25347137451172,14459.77734375
279,61.4197998046875,14285.30078125
280,62.243682861328125,14248.705078125
281,61.95774841308594,14188.16015625
282,62.277767181396484,14324.1572265625
283,62.67544937133789,14457.791015625
284,61.873565673828125,14462.7529296875
285,63.170955657958984,14689.326171875
286,63.007625579833984,14714.52734375
287,63.219364166259766,14708.240234375
288,62.900489807128906,14730.490234375
289,62.81396484375,14765.7861328125
290,61.96091842651367,14790.357421875
291,62.10203170776367,14871.96484375
292,62.53168487548828,14840.572265625
293,61.5830192565918,14536.537109375
294,62.41340637207031,14327.177734375
295,62.49466323852539,14235.8623046875
296,62.889549255371094,14239.6396484375
297,62.409725189208984,14152.0029296875
298,61.00423812866211,13964.6171875
299,60.915802001953125,13964.9013671875
300,63.01754379272461,14185.47265625
301,61.457759857177734,14104.275390625
302,61.762794494628906,14092.087890625
303,62.24004364013672,14323.259765625
304,62.313934326171875,14605.333984375
305,61.947120666503906,14833.111328125
306,62.3268928527832,15127.5703125
307,62.183624267578125,15317.5703125
308,62.523399353027344,15565.8779296875
309,62.670040130615234,15784.46484375
310,62.7825813293457,16069.5234375
311,63.41238784790039,16424.501953125
312,64.24920654296875,16847.41796875
313,64.65632629394531,17030.6015625
314,64.81637573242188,17284.33203125
315,64.9911880493164,17542.44921875
316,65.79641723632812,17760.8671875
317,66.22216033935547,17843.39453125
318,67.5652084350586,18064.8203125
319,67.9167709350586,17673.421875
320,67.03536987304688,16328.94921875
321,64.8579330444336,14974.509765625
322,64.5350341796875,14525.4833984375
323,64.58038330078125,14641.2978515625
324,63.05418395996094,14135.2822265625
325,61.675350189208984,14062.931640625
326,61.525516510009766,14203.927734375
327,61.323856353759766,14122.1337890625
328,61.166282653808594,14121.822265625
329,61.566619873046875,14167.1171875
330,61.955692291259766,14309.5703125
331,61.785865783691406,14430.4072265625
332,61.239501953125,14487.775390625
333,62.213592529296875,14607.208984375
334,62.21280288696289,14635.0126953125
335,62.3320198059082,14718.349609375
336,62.392005920410156,14803.330078125
337,61.93299865722656,14829.083984375
338,62.093379974365234,14894.201171875
339,62.622413635253906,14929.677734375
340,62.403419494628906,14810.2822265625
341,62.30770492553711,14615.099609375
342,62.31092834472656,14448.7900390625
343,62.05655288696289,14216.9150390625
344,62.320552825927734,14126.6923828125
345,61.668270111083984,14035.8603515625
346,61.177276611328125,13911.79296875
347,61.01740264892578,13870.5283203125
348,60.5287971496582,13822.708984375
349,62.436344146728516,14034.599609375
350,62.133140563964844,14135.1396484375
351,63.08993148803711,14289.7138671875
352,62.22135925292969,14514.5400390625
353,61.857234954833984,14739.447265625
354,61.961856842041016,15000.326171875
355,62.218990325927734,15216.11328125
356,61.882293701171875,15499.6875
357,62.340782165527344,15770.6953125
358,62.71980285644531,16056.5185546875
359,63.5184440612793,16409.76171875
360,64.08456420898438,16773.69921875
361,64.4193344116211,16954.66796875
362,64.63359832763672,17134.1875
363,64.72222900390625,17218.509765625
364,65.0449447631836,17426.716796875
365,65.95701599121094,17581.857421875
366,67.15538024902344,18011.44921875
367,68.47114562988281,17864.669921875
368,66.51078796386719,16322.544921875
369,64.64863586425781,14856.75
370,63.34550857543945,14303.884765625
371,64.33118438720703,14153.638671875
372,65.6799545288086,14428.6474609375
373,63.862892150878906,14018.8154296875
374,61.17350769042969,13884.9404296875
375,60.895870208740234,13923.955078125
376,60.92320251464844,14101.2548828125
377,61.71562194824219,14202.83984375
378,62.202659606933594,14266.85546875
379,61.11593246459961,14329.1875
380,62.57258605957031,14541.6748046875
381,63.6715202331543,14751.115234375
382,62.51688003540039,14643.5302734375
383,61.95573425292969,14603.73828125
384,62.78614807128906,14743.052734375
385,62.791927337646484,14883.8779296875
386,62.75296401977539,14897.9326171875
387,62.46031188964844,14909.423828125
388,62.38246154785156,14757.1298828125
389,61.991004943847656,14549.5048828125
390,62.57924270629883,14384.294921875
391,63.0658073425293,14252.822265625
392,62.33185577392578,14112.013671875
393,61.213680267333984,13979.349609375
394,61.711246490478516,14016.9462890625
395,61.33328628540039,13923.6171875
396,61.7329216003418,13908.2314453125
397,63.838985443115234,14464.142578125
398,63.4542236328125,14363.2001953125
399,62.02823257446289,14231.7451171875
400,61.96586990356445,14393.986328125
401,62.39079284667969,14563.83203125
402,62.3798828125,14778.642578125
403,62.190223693847656,15010.9990234375
404,62.583518981933594,15290.8349609375
405,62.70816421508789,15499.205078125
406,63.202606201171875,15774.462890625
407,63.353450775146484,16070.0048828125
408,63.920928955078125,16433.30078125
409,64.03446960449219,16634.185546875
410,64.38081359863281,16798.04296875
411,64.67805480957031,16910.705078125
412,65.0020980834961,16993.02734375
413,65.93341827392578,16937.564453125
414,65.53453063964844,16940.658203125
415,66.71879577636719,16815.13671875
416,65.89754486083984,16229.732421875
417,64.14738464355469,14961.3623046875
418,63.47013854980469,14382.5625
419,63.93458938598633,14158.6787109375
420,63.930118560791016,14191.802734375
421,62.122833251953125,14011.8515625
422,61.812286376953125,14058.63671875
423,61.90182113647461,14202.51953125
424,61.72453308105469,14307.865234375
425,61.85740280151367,14355.759765625
426,61.86085891723633,14394.0078125
427,62.186824798583984,14474.787109375
428,62.26323318481445,14570.865234375
429,62.20701599121094,14608.177734375
430,62.32953643798828,14642.857421875
431,63.206329345703125,14740.625
432,63.419132232666016,14841.5546875
433,63.105560302734375,14893.7197265625
434,62.74762725830078,14943.65234375
435,63.10276412963867,14985.66015625
436,63.0312385559082,14891.8740234375
437,63.56609344482422,14783.6796875
438,63.284385681152344,14624.62890625
439,65.54190063476562,14746.6240234375
440,65.4416732788086,14509.525390625
441,65.4609375,14487.0
442,62.36083984375,13955.5078125
443,61.84043884277344,13844.322265625
444,61.56233215332031,13769.5302734375
445,61.03847122192383,13739.9208984375
446,61.33982467651367,13867.72265625
447,62.51826095581055,14100.9970703125
448,63.56211853027344,14336.0947265625
449,63.405574798583984,14245.5810546875
450,63.785221099853516,14550.7197265625
451,64.03314208984375,14755.2236328125
452,63.61378479003906,14935.3759765625
453,63.0272102355957,15188.44921875
454,63.57448196411133,15495.5654296875
455,63.82719802856445,15705.9462890625
456,63.325138092041016,15766.4853515625
457,63.63762664794922,15860.5400390625
458,64.718505859375,15995.431640625
459,62.966209411621094,15970.80859375
460,63.02935028076172,16074.2978515625
461,62.641448974609375,15871.2197265625
462,63.00941467285156,15821.5126953125
463,63.659568786621094,15913.3076171875
464,64.6922836303711,16148.9833984375
465,65.35546112060547,16336.2265625
466,65.87539672851562,16395.794921875
467,65.657958984375,16542.306640625
468,65.9632339477539,16333.3251953125
469,64.8803482055664,15865.2197265625
470,64.6292953491211,15521.3486328125
471,63.881378173828125,15376.6298828125
472,63.667842864990234,15295.2001953125
473,64.30078887939453,15116.115234375
474,63.03592300415039,14694.650390625
475,62.7505989074707,14592.7998046875
476,63.0965690612793,14597.951171875
477,62.82130813598633,14661.072265625
478,62.35923767089844,14453.12890625
479,62.061912536621094,14420.8896484375
480,61.495994567871094,14390.3740234375
481,61.74360275268555,14348.490234375
482,61.34782409667969,14340.294921875
483,62.59833526611328,14471.8271484375
484,62.183650970458984,14461.6572265625
485,62.480552673339844,14405.76953125
486,63.871826171875,14361.1865234375
487,63.27448272705078,14218.7939453125
488,64.53926849365234,14217.5009765625
489,63.951904296875,14520.3974609375
490,62.66767883300781,13975.9833984375
491,61.86949157714844,13885.0224609375
492,61.71904373168945,13822.1923828125
493,62.050804138183594,13910.5478515625
494,61.52774429321289,14003.50390625
495,62.3307991027832,13988.365234375
496,63.00674819946289,14044.9501953125
497,62.41728591918945,14087.33984375
498,63.066287994384766,14465.3916015625
499,64.13082885742188,14835.037109375
500,63.839012145996094,14982.650390625
501,63.6280517578125,15059.607421875
502,62.943580627441406,15174.00390625
503,62.926856994628906,15264.150390625
504,63.85238265991211,15403.7900390625
505,63.354671478271484,15522.1796875
506,63.99900436401367,15754.5029296875
507,64.00013732910156,15850.0615234375
508,62.41767501831055,15835.0126953125
509,62.4728889465332,15820.01171875
510,62.7146110534668,15874.8779296875
511,63.43974304199219,16100.96484375
512,63.919830322265625,16390.310546875
513,64.77063751220703,16665.865234375
514,65.91757202148438,16980.76171875
515,66.73385620117188,17251.08203125
516,67.91996765136719,17348.447265625
517,66.27066040039062,16873.59375
518,65.93645477294922,16319.6396484375
519,64.11858367919922,15736.5810546875
520,65.42900085449219,15508.0341796875
521,63.455631256103516,15324.0146484375
522,62.95505905151367,15123.20703125
523,62.689979553222656,14822.49609375
524,63.508094787597656,14716.2177734375
525,63.39162063598633,14571.7236328125
526,65.79266357421875,14735.8974609375
527,65.95828247070312,14873.880859375
528,66.1033706665039,14992.7197265625
529,65.7132797241211,14999.1337890625
530,67.14179992675781,15242.6083984375
531,65.0935287475586,15069.400390625
532,62.64622116088867,14891.0595703125
533,62.31998062133789,14954.5859375
534,62.8699951171875,15064.1552734375
535,64.0736312866211,15077.3466796875
536,64.15245056152344,15023.9462890625
537,63.668212890625,15005.5146484375
538,62.87841796875,14966.912109375
539,62.83396530151367,15089.705078125
540,63.40122985839844,15067.4853515625
541,62.33114242553711,15079.71484375
542,62.467071533203125,15205.537109375
543,62.92093276977539,15209.3603515625
544,63.483497619628906,15290.1591796875
545,63.555782318115234,15371.919921875
